,0,Predicted
6293,149967.8,
6294,60814.46,
6295,45391.05,
6296,82398.84,
6297,141781.96,
6298,147168.64,
6299,201842.0,
6300,230870.76,
6301,25847.405,
6302,75017.25,
6303,184655.67,
6304,91012.955,
6305,120792.16,
6306,212353.56,
6307,58702.66,
6308,83227.155,
6309,38382.33,
6310,114493.06,
6311,24055.64,
6312,29881.0,
6313,114542.2,
6314,52477.495,
6315,110993.84,
6316,59137.575,
6317,43448.5,
6318,70505.9,
6319,325301.82,
6320,22857.35,
6321,16759.165,
6322,61612.89,
6323,174718.505,
6324,270432.5,
6325,28307.12,
6326,35090.655,
6327,147980.935,
6328,80461.36802380953,
6329,67006.76,
6330,38442.6,
6331,83954.5,
6332,33863.71388888889,
6333,76247.42,
6334,107099.1,
6335,70460.88,
6336,66184.16,
6337,164301.055,
6338,151993.69,
6339,57333.0,
6340,142932.4,
6341,15752.205,
6342,1192160.0,
6343,358742.56,
6344,144722.0,
6345,62826.0,
6346,95078.8,
6347,33343.14,
6348,51800.0,
6349,34077.765,
6350,92797.05,
6351,61459.78,
6352,215401.0,
6353,48779.46,
6354,1115915.0,
6355,64554.74,
6356,140253.205,
6357,41166.695,
6358,34400.21,
6359,45184.0,
6360,196450.495,
6361,76022.38,
6362,304424.1,
6363,91980.755,
6364,27828.88,
6365,118904.71,
6366,107657.88,
6367,87823.46,
6368,163350.0,
6369,50079.045,
6370,50335.524576298696,
6371,151886.62,
6372,79116.72,
6373,234742.885,
6374,111800.0,
6375,172822.31,
6376,33055.44,
6377,25126.5,
6378,54289.96,
6379,148935.63,
6380,111723.0,
6381,46426.67,
6382,233745.08,
6383,103721.0,
6384,74733.32,
6385,69559.91,
6386,96054.255,
6387,49036.28,
6388,110943.08,
6389,65660.88,
6390,41175.0,
6391,59883.82,
6392,60109.28,
6393,49375.66,
6394,50382.795,
6395,74296.08,
6396,87935.815,
6397,846556.625,
6398,179164.25,
6399,144958.05,
6400,128394.0,
6401,125437.855,
6402,68160.0,
6403,150932.725,
6404,47666.965,
6405,128394.21,
6406,138805.76,
6407,104915.32,
6408,451204.76,
6409,47716.76,
6410,33037.52,
6411,680626.26,
6412,39287.1,
6413,2389400.0,
6414,146151.12,
6415,45875.32,
6416,199787.385,
6417,127805.0,
6418,85555.84666666668,
6419,64690.535,
6420,125371.0,
6421,60943.825,
6422,72543.12,
6423,77204.02,
6424,35618.09,
6425,83339.08,
6426,84594.965,
6427,98857.38,
6428,103419.24,
6429,75027.76,
6430,60764.4,
6431,37562.42,
6432,93346.915,
6433,69267.04,
6434,55240.715,
6435,14624.1,
6436,64106.785,
6437,116490.44,
6438,13511.462619047621,
6439,123539.88,
6440,224304.84,
6441,147879.67,
6442,73647.38,
6443,51303.24,
6444,88740.29,
6445,76488.98,
6446,59959.0,
6447,34388.69,
6448,36960.795,
6449,23722.65,
6450,90704.06,
6451,559273.58,
6452,72620.69,
6453,93837.0,
6454,73651.34,
6455,37026.735,
6456,44593.9,
6457,57610.04,
6458,71308.27833333334,
6459,92686.765,
6460,46006.86,
6461,76712.045,
6462,72959.91571428571,
6463,159499.08,
6464,55661.32,
6465,11777.26,
6466,78860.645,
6467,99921.93559523812,
6468,53132.0,
6469,63549.86,
6470,47682.62,
6471,48886.94,
6472,252250.84,
6473,218162.81642857144,
6474,38002.625,
6475,60651.99,
6476,63269.3,
6477,135346.08,
6478,47854.52,
6479,74512.425,
6480,86445.5,
6481,86040.88,
6483,39012.64,
6484,179920.96,
6485,167353.717,
6486,69132.47,
6487,76054.94,
6488,260940.105,
6489,92609.97,
6490,52184.486666666664,
6491,41937.54,
6492,30273.44,
6493,57550.0,
6494,43110.08,
6495,29515.96,
6496,67888.0,
6497,941365.32,
6498,130135.525,
6499,57379.0,
6500,73997.595,
6501,190241.65,
6502,344956.12,
6503,68943.94,
6504,202622.02,
6505,138827.765,
6506,137800.0,
6507,44755.62,
6508,24536.2,
6509,298800.0,
6510,103984.5,
6511,44010.3,
6512,42058.49,
6513,71220.335,
6514,197753.495,
6515,44250.0,
6516,58368.9,
6517,294924.28,
6518,25052.8,
6519,69216.0,
6520,31783.41,
6521,45430.94,
6522,108408.095,
6523,82073.7,
6524,37450.61,
6525,132011.32,
6526,43659.88,
6527,15601.94,
6528,142716.13,
6529,55456.14399999999,
6530,54050.035,
6531,75994.66,
6532,59783.54,
6533,44786.165493450266,
6534,257716.56,
6535,55522.59733333333,
6536,210340.735,
6537,186710.485,
6538,24594.76,
6539,81282.46,
6540,98613.56,
6541,113801.56,
6542,43519.415,
6543,86868.9,
6544,52850.92,
6545,76853.76333333334,
6546,42690.01,
6547,124172.88,
6548,22963.5,
6549,64721.01,
6550,352549.24,
6551,48396.56,
6552,87964.02,
6553,25138.8,
6554,26539.5,
6555,63084.7,
6556,130946.44,
6557,40682.14,
6558,44785.59,
6559,365764.58,
6560,79625.13,
6561,205958.42,
6562,141139.005,
6563,20108.28,
6564,62582.52,
6565,36060.4,
6566,113544.02,
6567,170979.86,
6568,60495.93,
6569,95833.64,
6570,141937.44,
6571,140947.24,
6572,41306.11,
6573,94016.29,
6574,50027.765,
6575,57099.72,
6576,48200.26,
6577,83529.245,
6578,129280.175,
6579,51898.03,
6580,97554.76,
6581,59449.12,
6582,61610.5,
6583,56932.1,
6584,119698.465,
6585,148955.2,
6586,89380.205,
6587,36105.225,
6588,145058.47,
6589,63320.44,
6590,447080.005,
6591,104605.0,
6592,293390.4,
6593,76856.22,
6594,82207.64,
6595,152633.32,
6596,41713.42,
6597,132875.68,
6598,29411.665,
6599,122990.21,
6600,39078.64,
6601,153398.095,
6602,325371.86,
6603,58275.385,
6604,100735.7,
6605,86634.08,
6606,70774.715,
6607,85130.66,
6608,34606.92,
6609,192084.12,
6610,187048.77,
6611,52507.34,
6612,82724.14,
6613,68675.28,
6614,101745.36,
6615,70080.78,
6616,1392600.0,
6617,128300.51,
6618,41393.6,
6619,40035.205,
6620,119005.23,
6621,61374.7,
6622,82580.125,
6623,130603.41,
6624,35646.585,
6625,40851.44,
6626,71365.34,
6627,61818.44,
6628,73969.28,
6629,82632.46,
6630,75504.34,
6631,135046.615,
6632,40097.58,
6633,107391.235,
6634,194232.71,
6635,59940.205,
6636,66612.885,
6637,75590.476,
6638,122099.48,
6639,54061.33,
6640,59344.94,
6641,86800.0,
6642,59441.08,
6643,62025.8,
6644,24265.25,
6645,21265.195,
6646,76657.71,
6647,47984.6,
6648,179707.06,
6649,32455.43,
6650,55327.36,
6651,56779.24427930403,
6652,68041.78,
6653,114724.84,
6654,122116.54,
6655,67555.29,
6656,55501.92,
6657,46664.48,
6658,26426.24,
6659,62691.25133333334,
6660,80810.5,
6661,44526.545,
6662,49204.21,
6663,35753.065,
6664,81403.99,
6665,151212.06,
6666,463109.035,
6667,32739.18,
6668,64686.38,
6669,64068.115,
6670,46937.08829720134,
6671,23111.44,
6672,101314.42,
6673,59433.895,
6674,131807.195,
6675,42086.76,
6676,239400.48,
6677,234583.595,
6678,169106.86,
6679,158457.395,
6680,195549.12,
6681,104577.24,
6682,123551.235,
6683,81150.11666666667,
6684,107137.46,
6685,48657.72,
6686,55616.9,
6687,62902.425,
6688,46721.832,
6689,172995.91,
6690,81255.26,
6691,62476.0,
6692,113180.985,
6693,154974.195,
6694,38454.965,
6695,569708.68,
6696,78966.49,
6697,16965.27,
6698,1163670.3,
6699,101270.18,
6700,68774.6,
6701,73310.65,
6702,115541.94,
6703,112564.42,
6704,317630.255,
6705,16946.12,
6706,169989.24,
6707,116701.5,
6708,119017.32,
6709,81921.88,
6710,165887.13,
6711,101268.09166666666,
6712,73127.11,
6713,26683.143333333333,
6714,96952.915,
6715,27444.82,
6716,155934.595,
6717,113997.58,
6718,47995.05,
6719,150324.39,
6720,115479.92,
6721,107561.14,
6722,36689.88,
6723,139923.395,
6724,32205.61,
6725,35970.98,
6726,71257.96,
6727,19493.52,
6728,76123.60666666667,
6729,53412.655,
6730,19797.335,
6731,168140.0,
6732,43840.76,
6733,82235.67,
6734,71691.0,
6735,81765.46333333333,
6736,74056.45471428572,
6737,326762.76,
6738,59085.08,
6739,415552.26,
6740,35531.78,
6741,168802.0,
6742,20158.337714285713,
6743,47207.35,
6745,39209.28,
6746,63555.6,
6747,81222.24,
6748,96605.95,
6749,40010.27,
6751,80204.92,
6752,63392.94242424242,
6753,43219.08,
6754,109866.0,
6755,92305.825,
6756,43963.43,
6757,96729.5,
6758,129808.31,
6759,91493.56,
6760,70519.65,
6761,220296.74,
6762,183368.38,
6763,27222.05,
6764,43503.48,
6765,129220.115,
6766,201288.0,
6767,53174.64,
6768,207157.50333333333,
6769,47193.63,
6770,97739.5,
6771,128668.94,
6772,41836.22,
6773,87836.85,
6774,102398.57,
6775,113893.76,
6776,27523.635,
6777,29843.52,
6778,75819.245,
6779,21191.31,
6780,84103.47,
6781,127674.325,
6782,72755.42,
6783,148183.54,
6784,81318.27,
6785,24545.52,
6786,113893.185,
6787,62265.08,
6788,72726.08,
6789,34768.385,
6790,111542.52,
6791,39975.98,
6792,104872.2,
6793,612983.8,
6794,68862.375,
6795,19486.66,
6796,140207.64,
6797,120432.7,
6799,77996.5,
6800,75275.06166666668,
6801,151461.835,
6802,67995.24,
6803,19232.0,
6804,159800.0,
6805,326589.04,
6806,49305.92,
6807,127759.0,
6808,159529.94,
6809,101840.18,
6810,89765.32,
6811,72516.645,
6812,115980.0,
6813,94848.64,
6814,125873.76,
6815,192988.22,
6816,127758.52,
6817,59411.76,
6818,88559.86,
6819,429720.195,
6820,126611.2,
6821,882990.67,
6822,140684.4,
6823,126165.0,
6824,469052.0,
6825,85224.945,
6826,128720.115,
6827,21978.11,
6828,21016.14,
6829,43132.2,
6830,65785.965,
6831,74694.51,
6832,59976.0,
6833,88699.05,
6834,89994.02,
6835,41868.775,
6836,150959.75,
6837,74759.0,
6838,75887.84833333334,
6839,90166.32,
6840,46471.71333333333,
6841,97746.865,
6842,112355.88,
6843,95505.64,
6844,123719.94,
6845,329015.26,
6846,39718.08,
6847,213978.655,
6848,42368.875,
6849,55571.2,
6850,104124.5,
6851,39521.985,
6852,37378.36,
6853,54208.06,
6854,301902.515,
6855,43974.505,
6856,468324.65,
6857,118505.04,
6858,42135.36,
6859,27713.5,
6860,120711.38,
6861,79966.88,
6862,70092.675,
6863,47245.44,
6864,118473.83,
6865,50738.766583333345,
6866,23643.44,
6867,64536.0,
6868,145858.11,
6869,169184.09,
6870,28341.61,
6871,47272.44,
6872,99906.31,
6873,23939.0,
6874,57062.26,
6875,92350.225,
6876,36942.89,
6878,28491.385,
6879,62313.33,
6880,31729.0,
6881,191277.23,
6882,34013.65777777778,
6883,35430.41642857143,
6884,124367.04,
6885,32179.93,
6886,37265.18,
6887,45642.475,
6888,47703.025,
6889,61417.65,
6890,186733.51814285718,
6891,69190.0,
6892,37298.635,
6893,41491.6,
6894,151514.89555555556,
6895,88950.0,
6896,42610.0,
6897,95992.665,
6898,62725.0,
6899,58554.08,
6900,66945.165,
6901,58215.38,
6902,98311.33,
6903,182000.44,
6904,596751.545,
6905,34607.26,
6906,34225.5,
6907,44877.825,
6908,117172.875,
6909,110806.72,
6910,62625.98,
6911,269840.0,
6912,69805.73,
6913,87849.12550000001,
6914,84912.94,
6915,259134.0,
6916,53348.44,
6917,134699.335,
6918,41827.82,
6919,77612.54,
6920,146855.88,
6921,40743.8,
6922,140549.98,
6923,46968.98,
6924,27955.31,
6925,233110.735,
6926,141070.78,
6927,113142.48,
6928,271649.8,
6929,67928.82,
6930,70687.94,
6931,53730.0,
6932,108107.365,
6933,122194.5,
6934,150224.57,
6935,131855.98,
6936,73638.77735225884,
6937,68477.75,
6938,79389.24,
6939,155000.56,
6940,117260.72,
6941,40385.44,
6942,107626.965,
6943,515601.0,
6944,137190.74,
6945,176862.24,
6946,51469.8,
6947,128683.22,
6948,83270.66,
6949,47100.44,
6950,58624.6,
6951,92875.555,
6952,112208.965,
6953,22696.72,
6954,182602.56,
6955,22898.12,
6956,30724.61,
6957,106744.08,
6958,85775.94,
6959,67774.92,
6960,30261.35,
6961,294260.475,
6962,49970.18,
6963,69023.46,
6964,122465.7,
6965,99173.525,
6966,45662.84,
6967,90427.2,
6968,91347.485,
6969,50094.96,
6970,118157.525,
6971,143722.22,
6972,122015.6,
6973,149517.14,
6974,143550.32,
6975,168732.32,
6976,70184.02,
6977,88128.665,
6978,112564.64,
6979,45857.58,
6980,41203.98,
6981,202842.2916666667,
6982,57331.43,
6983,109126.81,
6984,46094.705,
6985,67137.6,
6986,90624.575,
6987,53836.0,
6988,73678.52,
6989,29689.64,
6990,65893.6,
6991,72385.145,
6992,81164.435,
6993,149735.515,
6994,75500.0,
6995,521740.68,
6996,70433.07,
6997,30305.36,
6998,119444.51,
6999,24820.44,
7000,319803.76,
7001,26132.65,
7003,32520.64166666667,
7004,41244.335,
7005,45974.0,
7006,29510.48846153846,
7007,38883.05846153846,
7008,150607.63,
7009,58247.84,
7010,54665.0,
7011,42114.66,
7012,58494.46,
7013,89198.76,
7014,46589.78,
7015,27821.76666666667,
7016,98559.94,
7017,177277.2,
7018,114317.0,
7019,27208.755,
7020,42566.265,
7021,24467.16,
7022,103359.13,
7023,30054.665,
7024,46376.5,
7025,26221.87,
7026,84423.935,
7027,63002.44166666666,
7028,59580.5,
7029,13499.22,
7030,194319.04,
7031,46122.9,
7032,64789.0,
7033,63662.285,
7034,34582.0,
7035,61210.93,
7036,36655.74,
7037,265854.44,
7038,81477.825,
7039,171772.17,
7040,83139.38045454545,
7041,95042.385,
7042,65284.16,
7043,175222.95366666667,
7044,126439.26,
7045,52249.44,
7046,157450.63,
7047,59587.49,
7048,31064.515,
7049,40039.85,
7050,63371.87,
7051,221443.56,
7052,106774.54,
7053,157170.265,
7054,40579.63,
7055,21312.76,
7056,57360.035,
7057,93504.03,
7058,112451.825,
7059,53956.02,
7060,51997.38,
7062,74654.575,
7063,214767.64,
7064,53841.955,
7065,120952.92,
7066,42934.47,
7067,47883.32,
7068,88785.35083333332,
7069,102018.78,
7070,105420.53,
7071,60858.51,
7072,70732.68,
7073,65762.67,
7074,49918.44,
7075,52969.81,
7076,62167.79666666667,
7077,48673.22,
7078,76189.88,
7079,77089.35,
7080,174076.4,
7081,20677.0,
7082,104599.034,
7083,55297.32333333334,
7084,44684.3,
7085,57606.7,
7086,37515.18,
7087,123167.52,
7088,52038.94,
7089,114119.52,
7090,247435.58,
7091,55576.4,
7092,38414.5,
7093,67888.0,
7094,113748.7,
7095,113108.2,
7096,74182.685,
7097,115096.46,
7098,36429.74,
7099,32067.0,
7100,28966.16,
7101,83574.615,
7102,115241.68,
7103,83054.9,
7104,66738.3,
7105,104383.04,
7106,59145.83,
7107,70070.68,
7108,92585.94,
7109,72385.355,
7110,36765.08,
7111,72291.98,
7112,117465.72,
7113,56478.12,
7114,93065.96,
7115,45396.52,
7116,152904.955,
7117,26628.76,
7118,49330.87,
7119,75226.08,
7120,124317.76,
7121,23493.57,
7122,33575.52,
7123,137532.32,
7124,62124.21,
7125,60736.49,
7126,151281.66333333333,
7127,34354.01,
7128,26093.905,
7129,27944.19357142857,
7130,62903.9,
7131,648216.24,
7132,130467.32,
7133,85450.0,
7134,72526.655,
7135,48714.7,
7136,102100.0,
7137,70592.51666666666,
7138,62058.88,
7139,42958.14,
7140,37112.82,
7141,108355.96,
7142,156300.46,
7143,126262.15,
7144,72861.245,
7145,63665.55,
7146,33104.065,
7147,85253.575,
7148,130757.775,
7149,155062.5,
7150,113269.68,
7151,110425.08,
7152,137821.98,
7153,69406.22,
7154,201986.96,
7155,30759.505,
7156,127641.68,
7157,80598.65,
7158,665897.66,
7159,47682.88,
7160,45242.415,
7161,79570.32,
7162,79632.88,
7163,166880.66,
7164,29541.5,
7165,130328.32,
7166,80391.6,
7167,41955.385,
7168,66502.52,
7169,393342.0,
7170,129251.67,
7171,255403.08,
7172,634418.64,
7173,71131.114,
7174,107754.22,
7175,78999.84,
7176,127501.515,
7177,260927.84,
7178,293525.565,
7179,113189.31,
7180,166866.36,
7181,72148.715,
7182,460044.44,
7183,18004.0,
7184,35301.71,
7185,98428.1,
7186,142627.415,
7187,600284.74,
7188,31380.068571428572,
7189,170747.7,
7190,21891.245,
7191,97092.385,
7192,30449.0,
7193,107729.32,
7194,72519.2,
7195,80903.0,
7196,181010.88,
7197,50800.55,
7198,47759.7,
7199,23305.475,
7200,93827.85,
7201,163440.65,
7202,34160.895,
7203,23400.94,
7204,34287.41,
7205,55458.98,
7206,106378.31,
7207,218941.14,
7208,33952.395,
7209,74630.56,
7210,60951.76,
7211,79891.435,
7212,45224.27,
7213,79536.98,
7214,307909.44,
7215,89777.08,
7216,59749.59,
7217,81152.31333333332,
7218,59198.4,
7219,128946.845,
7220,65046.01,
7221,39787.8682063492,
7222,1497399.44,
7223,33332.12,
7224,81798.88,
7225,35381.605,
7226,40039.85,
7227,60688.16,
7228,43682.76,
7229,46974.46,
7230,34392.06802141718,
7231,75920.22,
7232,885191.38,
7233,42671.14,
7234,184420.0,
7235,85084.08,
7236,79727.725,
7237,47934.79,
7238,86491.0,
7239,45586.0,
7240,60990.0,
7241,93837.87,
7242,41472.88,
7243,75761.22071428572,
7244,166945.77,
7245,60368.555,
7246,145633.4,
7247,48392.25,
7249,75704.71,
7250,53074.0,
7251,186671.915,
7252,973870.555,
7253,78064.21,
7254,40106.38,
7255,29561.95,
7256,44740.88,
7257,60604.9,
7258,33706.395,
7259,60148.76,
7260,77019.38,
7261,377952.76,
7262,116826.8,
7263,80098.19,
7264,85728.58,
7265,92189.765,
7266,208501.035,
7267,99076.5,
7268,69855.88,
7269,96876.185,
7270,88225.60133333332,
7271,120706.18,
7272,62332.08,
7274,105144.56,
7275,230379.0,
7276,63949.51,
7277,128318.96,
7278,96463.035,
7279,77984.66,
7280,117426.26,
7281,53468.34,
7282,99050.975,
7283,208657.035,
7285,89460.86928571429,
7286,96663.3,
7287,61388.94,
7288,77880.005,
7289,42516.06,
7290,105804.905,
7291,227405.24,
7292,43746.27,
7293,34447.75,
7294,76291.12,
7295,66121.6,
7296,59468.78,
7297,51961.985,
7298,43911.93,
7299,149286.66,
7300,113533.36,
7301,53307.015,
7302,108129.14,
7303,47982.18,
7304,53390.7,
7305,45876.695,
7306,77710.98,
7307,27323.96,
7308,649890.3,
7309,38879.0,
7310,43543.595,
7311,165419.54,
7312,37296.475,
7313,32202.18,
7314,59199.765,
7315,288980.02,
7316,124466.5,
7317,58082.31,
7318,71150.775,
7319,149922.72,
7320,77932.69249999999,
7321,59349.8,
7322,141766.565,
7323,49613.19,
7324,71834.99384615384,
7325,37773.025,
7326,86135.94,
7327,61452.31,
7328,50298.41,
7329,92444.0,
7330,111147.78,
7331,63169.32,
7332,52254.58,
7333,228657.08,
7334,20980.0,
7335,32979.68,
7336,46492.78,
7337,34859.88,
7338,88348.135,
7339,68659.095,
7340,59467.85313644689,
7341,29032.94,
7342,46140.26,
7343,31820.0,
7344,70771.48,
7345,101982.54,
7346,70664.88,
7347,37880.68,
7348,143332.37,
7349,45444.56,
7350,171114.42,
7351,24942.62,
7352,106231.04,
7353,204327.26,
7354,80811.64,
7355,36648.39,
7356,617902.3,
7357,162163.88,
7358,155879.4,
7359,58726.298904761905,
7360,94068.42,
7361,47028.5,
7362,46227.78,
7363,52833.005,
7364,56312.305,
7365,42282.465,
7366,42708.825,
7367,58899.82,
7368,81979.84,
7369,48950.34,
7370,295138.0,
7371,57225.84,
7372,43279.795,
7373,108979.48,
7374,34489.585,
7375,42930.81,
7376,113845.94,
7377,85170.655,
7378,261127.59,
7379,120846.365,
7380,22321.36,
7381,118781.42,
7382,58381.31,
7383,44651.98,
7384,34525.64785714285,
7385,105760.88,
7386,137474.24,
7387,145535.66,
7388,54113.12,
7389,41649.11,
7390,86913.28300000001,
7391,114820.56,
7392,66442.0,
7393,44420.22,
7394,102305.22,
7395,1370416.2,
7396,164446.86,
7397,14800.0,
7398,64028.475,
7399,135518.2,
7400,24645.885,
7401,313356.42,
7402,27771.88,
7403,88947.41,
7404,72901.62,
7405,106903.105,
7406,42599.62,
7407,23797.76,
7408,18319.53,
7409,242621.52,
7410,86548.93,
7411,142248.035,
7412,43220.725,
7413,57165.68,
7414,65499.41,
7415,215561.125,
7416,118748.82,
7417,55364.245,
7418,37673.14,
7419,639023.08,
7421,84311.865,
7422,201502.72,
7423,79944.675,
7424,47915.43,
7425,116478.82,
7426,103142.37666666666,
7427,77937.83,
7428,156533.03,
7430,52563.405,
7431,24958.43,
7432,91251.2065952381,
7433,66492.715,
7434,291469.2,
7435,19859.51,
7436,58570.625,
7437,101038.025,
7438,85878.135,
7439,78251.085,
7440,73343.7,
7441,146350.0,
7442,449505.88,
7443,124067.63,
7444,95619.3,
7445,158434.795,
7446,53901.44,
7447,25979.88,
7448,91980.675,
7449,50431.675,
7450,45129.975,
7451,214234.685,
7452,24395.5,
7453,81507.91,
7454,169954.28,
7455,74718.9,
7456,129770.875,
7457,47877.89,
7458,363750.0,
7459,20116.62,
7460,166958.4,
7461,341380.12,
7462,291505.12,
7463,64401.6,
7464,149281.06,
7465,81264.08,
7466,86960.82,
7467,49842.5,
7468,158353.99,
7469,130433.46,
7470,22324.48,
7471,42067.616634199134,
7472,127578.32,
7473,184546.52,
7474,162411.59,
7475,151814.04,
7476,23697.11,
7477,31847.36,
7478,88500.5,
7479,191358.5,
7480,217193.315,
7481,151609.555,
7482,147152.94,
7483,48431.14,
7484,45430.105,
7485,92416.975,
7486,59612.14,
7487,80869.13345238095,
7488,52138.085,
7489,128098.12,
7490,52698.5,
7491,257888.0,
7492,77346.245,
7493,39837.22,
7494,175458.13,
7495,46640.2,
7496,32426.855,
7497,116539.98,
7498,101278.875,
7499,14625.78,
7500,346982.62,
7501,55506.93,
7502,111461.0,
7503,77204.20478174604,
7504,42720.66,
7505,67493.365,
7506,197828.88,
7507,169888.05,
7508,142510.4,
7509,92049.26642857141,
7510,87081.61,
7511,39666.77,
7512,25008.215,
7513,749244.095,
7514,37798.655,
7515,62009.43,
7516,90437.58,
7517,51468.76,
7518,86320.235,
7519,140296.7,
7521,34736.1,
7522,80015.58,
7523,338800.0,
7524,162621.995,
7525,127545.88,
7526,92700.96,
7527,63034.255,
7528,76459.24,
7529,277518.32,
7530,38306.12,
7531,36083.38,
7532,123713.43,
7533,45902.26,
7534,144709.155,
7535,89021.01,
7536,65511.875,
7537,142610.675,
7538,127884.67,
7539,80896.85,
7540,130965.78,
7541,328861.97,
7542,110234.605,
7543,41587.02094757874,
7544,97931.76,
7545,55631.5,
7546,69343.5,
7547,172000.0,
7548,109208.2,
7549,91610.54,
7550,55283.795,
7551,73741.495,
7552,34872.99,
7553,40561.45,
7554,48314.0,
7555,136458.24,
7556,153941.16,
7557,77001.14,
7558,106957.32,
7559,170346.20833333337,
7560,92543.57,
7561,146474.71,
7562,95394.48,
7563,101155.0,
7564,54975.655,
7565,197193.58,
7566,116880.0,
7567,876633.68,
7568,61240.94,
7569,238685.72,
7570,22182.82,
7571,62415.175,
7572,85019.015,
7573,54255.63,
7574,41053.9,
7575,119157.36,
7576,71385.53,
7577,321387.48,
7578,62394.0,
7579,32183.14,
7580,67214.5,
7581,98401.0,
7582,28467.22,
7583,212600.0,
7584,11558.48,
7585,106537.12,
7586,143908.0,
7587,95524.86,
7588,33347.91,
7589,22418.175,
7590,98939.82,
7591,45416.56,
7592,148114.915,
7593,71796.755,
7594,60452.0,
7595,23301.75,
7596,61099.94,
7597,51464.654,
7598,53511.315,
7599,95524.97,
7600,355976.64,
7601,27632.76,
7602,213263.508,
7603,144426.58,
7604,59603.1,
7605,119875.76,
7606,177316.915,
7607,148800.0,
7608,23353.96,
7609,98373.35166666668,
7610,167492.44,
7611,95623.86,
7612,121427.795,
7613,24207.415,
7614,28785.47416666667,
7615,162001.265,
7616,69402.78,
7617,150112.36,
7618,24198.955,
7620,40727.335,
7621,84729.355,
7622,131502.76,
7623,87991.715,
7624,95413.145,
7625,43081.025,
7626,72874.5,
7627,117308.745,
7628,104769.72,
7629,66482.135,
7630,63614.84,
7631,67483.6,
7632,45393.88,
7633,134483.48,
7634,193318.97,
7635,159193.67,
7636,150253.8,
7637,93654.54,
7638,55027.015,
7639,45397.5,
7640,48655.995,
7641,13210.89,
7642,55098.0,
7643,1746700.0,
7644,304032.0,
7645,39411.085,
7646,58003.0,
7647,65563.17625,
7648,115681.125,
7649,33267.823333333334,
7650,43807.44,
7651,740536.64,
7652,154493.96,
7653,68417.865,
7654,47869.19,
7655,45819.77,
7656,41097.735,
7657,395800.0,
7658,66326.255,
7659,79687.0,
7660,117413.04,
7661,95540.6,
7662,91149.20266666665,
7664,23975.5,
7665,47808.135,
7666,98950.36,
7667,27821.58,
7668,29358.715,
7669,70234.34,
7670,63811.1,
7671,477148.2,
7672,48933.825,
7673,147048.76,
7674,74601.485,
7675,1333157.2,
7676,59554.98,
7677,122174.92,
7678,40437.175,
7679,52135.48,
7680,588576.04,
7681,86310.5,
7682,169487.28,
7683,97939.88,
7684,87322.8,
7685,12164.0,
7686,99280.44,
7687,7988.02,
7688,287708.66,
7690,66515.58,
7691,136000.0,
7692,114488.495,
7693,20334.27,
7694,72268.94,
7695,145266.455,
7696,23128.0,
7697,513449.7,
7698,60366.1,
7699,43733.115,
7700,46765.59,
7701,334767.0,
7702,57014.5,
7703,159681.64,
7704,145470.34,
7705,48951.45,
7706,37437.88,
7707,76756.375,
7708,26908.0,
7709,114589.2,
7710,161719.405,
7711,107558.1,
7712,115531.0,
7713,51896.095,
7714,481725.46,
7715,32961.655,
7716,109498.51,
7717,71091.54,
7718,45334.48,
7719,31888.74,
7720,69496.29166666667,
7721,91217.1,
7722,90790.29199999999,
7723,41743.875,
7724,45391.54,
7725,180450.19,
7726,131711.795,
7727,80580.64,
7728,85803.125625,
7729,90950.88,
7730,109755.44,
7731,51483.499,
7732,142755.56,
7733,136089.32,
7734,98429.72,
7735,80710.37,
7736,68086.07,
7737,15476.47,
7738,63828.94,
7739,43212.64,
7740,107829.56,
7741,46495.61,
7742,202109.06,
7743,80174.64,
7744,57833.0,
7745,99650.495,
7746,50487.94,
7747,92113.25,
7748,992230.0,
7749,41536.84,
7750,136340.145,
7751,87898.0,
7752,65759.2,
7753,47799.3,
7754,18751.91,
7755,43667.94,
7756,110888.0,
7757,52946.8,
7758,149870.52,
7759,37424.19,
7760,23919.0,
7761,169280.28,
7762,31742.64,
7763,145258.27,
7764,200612.15,
7765,170871.94,
7766,111073.725,
7767,261644.54,
7768,89208.685,
7769,87869.285,
7770,128073.505,
7771,90537.855,
7772,128867.97,
7773,27107.27,
7774,85059.32,
7775,127183.24,
7776,55300.865,
7777,190174.68,
7778,51129.56,
7779,100413.81,
7780,30895.04,
7781,380980.58,
7782,70914.625,
7783,22057.48,
7784,69146.205,
7785,101104.72,
7786,132653.5,
7787,159298.52,
7788,328458.2,
7789,415959.0,
7790,47380.4,
7791,66900.0,
7792,133007.665,
7793,41892.84,
7794,106702.96,
7795,67096.04,
7796,345567.04,
7797,17879.3,
7798,45989.0,
7799,202124.74,
7800,1178740.0,
7801,45494.11,
7802,283474.305,
7803,69257.355,
7804,84410.5,
7805,89292.8875,
7806,64495.14,
7807,68287.8,
7808,98064.84,
7809,37314.48,
7810,23904.66,
7811,68267.26,
7812,148720.845,
7813,98146.625,
7814,64145.245,
7815,33362.36,
7816,80153.04,
7817,45517.82,
7818,50800.0,
7819,98525.48,
7820,48465.12,
7821,61366.705,
7822,43568.0,
7823,67136.4,
7824,105679.52,
7825,215792.61,
7826,78945.315,
7827,89723.465,
7828,151053.31,
7829,74733.515,
7830,60869.04095238094,
7831,93522.43,
7832,35695.67,
7833,48817.46,
7834,43657.91,
7835,233178.32,
