make,model,manufactured,type_of_vehicle,transmission,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,reg_year,almost new car,coe car,consignment car,direct owner sale,electric cars,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars
3,124,2011.0,7,0,132.0,1984.0,6.0,15870.0,45586,1552.0,29874.0,13919.0,48190.0,48190.0,104000.0,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35,292,2019.0,2,0,152.0,2487.0,2.0,23250.0,48010,1784.0,57302.0,101000.0,39999.0,47999.0,138800.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,701,2020.0,4,0,145.0,2493.0,2.0,28760.0,95856,1792.0,76685.0,199649.0,38675.0,46145.0,238800.0,2022,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
71,383,2015.0,8,0,111.0,1986.0,1.0,16550.0,47000,1196.0,22943.0,119822.0,29165.0,27831.0,40800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,176,2020.0,2,0,95.0,1497.0,2.0,19470.0,32699,684.0,49530.0,57000.0,34175.0,39845.0,136888.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
44,221,2017.0,6,0,141.0,1998.0,2.0,22780.0,54501,1210.0,33745.0,65000.0,30651.0,29912.0,81000.0,2017,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
23,652,2008.0,4,0,103.0,1799.0,2.0,11480.0,37941,1467.0,19812.0,154000.0,26813.0,26813.0,59988.0,2009,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,705,2016.0,8,0,96.0,1496.0,3.0,15400.0,47020,682.0,18518.0,120000.0,22511.0,13516.0,40888.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
5,456,2020.0,6,0,302.0,2979.0,1.0,34120.0,118001,2362.0,159034.0,650.0,50701.0,68332.0,345800.0,2023,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0
23,321,2019.0,1,0,73.0,1317.0,1.0,13160.0,71556,578.0,59877.0,30144.0,15689.0,5000.0,105800.0,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,504,2019.0,4,0,100.0,1797.0,2.0,23160.0,39889,974.0,40106.0,65488.0,33708.0,29192.0,128800.0,2019,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
5,97,2016.0,2,0,190.0,1998.0,2.0,27810.0,58201,1210.0,71965.0,137000.0,70260.0,98468.0,110800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,383,2018.0,8,0,170.0,1998.0,1.0,18620.0,39401,1210.0,42834.0,78643.0,30806.0,35129.0,103800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
5,457,2010.0,6,0,309.0,3999.0,6.0,21540.0,53932,5132.0,38004.0,103000.0,84556.0,84556.0,151800.0,2011,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
44,221,2016.0,6,0,141.0,1998.0,3.0,22540.0,49700,1210.0,29518.0,13645.0,31708.0,36392.0,61800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
9,518,2017.0,4,0,103.0,1362.0,1.0,13400.0,52751,604.0,27088.0,87000.0,15704.0,15704.0,50800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,177,2012.0,2,0,115.0,1595.0,3.0,12040.0,56670,888.0,43706.0,177596.0,30160.0,25160.0,92888.0,2013,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
71,504,2018.0,4,0,100.0,1797.0,3.0,24730.0,32551,974.0,31662.0,13238.0,31497.0,26096.0,114800.0,2018,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
40,12,2021.0,8,0,121.0,1998.0,1.0,16830.0,77700,1210.0,74230.0,36000.0,21588.0,22224.0,135800.0,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,705,2016.0,8,0,96.0,1496.0,2.0,16270.0,49430,682.0,20341.0,144058.0,21160.0,11624.0,49800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48,186,2015.0,9,1,19.0,2953.0,1.0,15180.0,50002,3495.0,5206.0,156183.0,25089.0,1255.0,15800.0,2015,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
52,71,2023.0,8,0,96.0,1199.0,1.0,16700.0,97000,508.0,106882.0,10000.0,33602.0,39043.0,168800.0,2023,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5,88,2008.0,6,0,200.0,2996.0,3.0,13730.0,34991,3573.0,13968.0,129045.0,91730.0,91730.0,54800.0,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,539,2015.0,4,0,125.0,2362.0,1.0,20390.0,61103,1638.0,33099.0,135800.0,37090.0,43926.0,51800.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48,551,2016.0,8,0,106.0,1997.0,2.0,12680.0,56206,1210.0,25481.0,86900.0,19653.0,19653.0,40700.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,177,2011.0,2,0,115.0,1597.0,2.0,12780.0,45272,965.0,31889.0,89000.0,31019.0,31019.0,90000.0,2011,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45,190,2015.0,9,1,19.0,2998.0,2.0,13980.0,46001,2384.0,7171.0,57329.0,25418.0,1271.0,21800.0,2016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
5,62,2022.0,2,0,180.0,1998.0,1.0,26050.0,134889,1210.0,167911.0,11700.0,63866.0,95665.0,282800.0,2023,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,722,2018.0,8,0,103.0,1499.0,2.0,18970.0,30959,684.0,41636.0,48000.0,34049.0,39669.0,104800.0,2018,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,177,2012.0,2,0,115.0,1595.0,2.0,12560.0,85845,888.0,68676.0,125000.0,35059.0,30059.0,108800.0,2013,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,748,2021.0,8,0,82.0,1490.0,1.0,15610.0,45001,680.0,43944.0,49000.0,27868.0,16016.0,118800.0,2021,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0
42,266,2016.0,2,0,135.0,1991.0,2.0,25620.0,55501,1202.0,55605.0,57000.0,54933.0,70880.0,95800.0,2016,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
23,415,2018.0,1,0,73.0,1318.0,2.0,13100.0,16798,78.0,11730.0,50800.0,15594.0,5594.0,63777.0,2019,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0
71,224,2020.0,3,0,96.0,1598.0,1.0,14960.0,33520,742.0,36493.0,60000.0,21787.0,22502.0,98800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
54,195,2011.0,8,0,220.0,3598.0,3.0,18760.0,47316,4319.0,32538.0,169407.0,78628.0,78628.0,128998.0,2011,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
40,12,2018.0,8,0,115.0,1998.0,2.0,13910.0,36000,1210.0,36392.0,34887.0,21427.0,21998.0,87888.0,2019,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
29,734,2016.0,2,0,132.0,1999.0,3.0,15580.0,53001,1812.0,35748.0,142017.0,36762.0,33467.0,62800.0,2017,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
23,206,2018.0,3,0,92.0,1597.0,1.0,14530.0,41400,742.0,27906.0,106000.0,19724.0,19724.0,62800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
5,80,2011.0,2,0,225.0,2979.0,6.0,13340.0,38216,3071.0,23725.0,84525.0,60785.0,60785.0,82800.0,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,128,2007.0,6,1,162.0,1998.0,2.0,23290.0,52077,1815.0,13825.0,264000.0,32182.0,35401.0,61888.0,2007,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
49,406,2019.0,2,0,100.0,1598.0,1.0,13950.0,32200,1182.0,35083.0,99000.0,26075.0,28505.0,79800.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,143,2018.0,2,0,145.0,1497.0,2.0,22160.0,39400,684.0,57112.0,60000.0,42178.0,51050.0,141800.0,2019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
73,368,2010.0,1,0,90.0,1390.0,2.0,18400.0,16570,868.0,4286.0,175631.0,22211.0,22211.0,23800.0,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,455,2017.0,1,0,250.0,2998.0,2.0,34230.0,55000,2384.0,41471.0,40000.0,36482.0,43075.0,118800.0,2017,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5,395,2023.0,2,0,210.0,2135.0,1.0,25740.0,125011,2147.0,129004.0,2000.0,58768.0,38660.0,262800.0,2023,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
42,467,2022.0,8,0,426.0,3982.0,1.0,81000.0,98389,3922.0,391918.0,11500.0,216196.0,415632.0,868000.0,2022,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
34,561,2017.0,8,0,177.0,1999.0,2.0,22610.0,50110,1212.0,61994.0,102400.0,59076.0,78337.0,106800.0,2017,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,727,2018.0,8,0,135.0,1998.0,2.0,26120.0,32302,1210.0,52956.0,110000.0,45356.0,55499.0,141800.0,2018,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
11,259,2023.0,10,0,12.0,1840.0,1.0,10410.0,27729,1026.0,22183.0,183184.0,39804.0,1991.0,103800.0,2024,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3,544,2020.0,8,0,110.0,1395.0,2.0,20290.0,40990,624.0,49399.0,43500.0,27883.0,31037.0,144800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,437,2008.0,3,1,79.0,1584.0,6.0,14920.0,38192,1101.0,14283.0,149534.0,11444.0,11444.0,55800.0,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,722,2022.0,8,0,100.0,1499.0,1.0,18980.0,112001,684.0,124727.0,38715.0,37122.0,43971.0,177500.0,2022,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,321,2021.0,1,0,72.0,1317.0,1.0,12600.0,78899,578.0,66869.0,19000.0,16277.0,5000.0,103800.0,2022,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
44,515,2021.0,1,0,75.0,1499.0,1.0,17270.0,73801,684.0,70970.0,36850.0,27867.0,16014.0,146000.0,2022,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,206,2017.0,3,0,127.0,1498.0,4.0,19220.0,53300,684.0,30157.0,90000.0,27298.0,25218.0,66800.0,2017,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
71,384,2020.0,10,0,0.0,2982.0,1.0,12560.0,26644,3003.0,16286.0,30818.0,29352.0,1468.0,76800.0,2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,271,2015.0,2,0,155.0,1991.0,2.0,20070.0,49602,1202.0,46497.0,99500.0,53339.0,68011.0,70800.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48,510,2015.0,10,1,12.0,1461.0,4.0,12540.0,35044,1048.0,5252.0,32649.0,19981.0,1000.0,18800.0,2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,625,2011.0,6,0,135.0,1796.0,6.0,13130.0,60586,1266.0,44717.0,115000.0,54305.0,54305.0,96888.0,2012,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
48,505,2019.0,1,0,58.0,1198.0,1.0,12320.0,31759,508.0,20065.0,50500.0,13467.0,5000.0,65800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
70,479,2023.0,2,0,208.0,2135.0,1.0,19320.0,120889,2135.0,128519.0,23000.0,53095.0,27881.0,185889.0,2023,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
42,162,2015.0,1,0,90.0,1595.0,3.0,15700.0,64700,740.0,14872.0,118000.0,25163.0,17229.0,23800.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,142,2010.0,3,0,80.0,1598.0,4.0,10540.0,32875,1039.0,19590.0,135388.0,16716.0,16716.0,62800.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,266,2021.0,2,0,145.0,1991.0,1.0,25180.0,68310,1202.0,101697.0,9700.0,53595.0,68471.0,219800.0,2021,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
45,437,2015.0,3,0,86.0,1590.0,3.0,13320.0,57301,738.0,13810.0,110000.0,11951.0,11951.0,22800.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,142,2015.0,3,0,90.0,1598.0,2.0,14640.0,66590,742.0,12952.0,99000.0,17804.0,12804.0,20800.0,2015,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,705,2017.0,8,0,112.0,1496.0,2.0,17210.0,53001,682.0,18799.0,68021.0,26059.0,5000.0,53800.0,2017,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5,727,2021.0,8,0,135.0,1998.0,2.0,28870.0,51900,1210.0,79806.0,50000.0,49273.0,60983.0,220000.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,177,2022.0,2,0,140.0,1496.0,1.0,22360.0,113299,682.0,125302.0,59000.0,38726.0,46217.0,208800.0,2022,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
73,659,2022.0,8,0,85.0,999.0,1.0,14070.0,97000,392.0,94377.0,19000.0,22409.0,8373.0,132000.0,2023,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,705,2015.0,8,0,96.0,1496.0,1.0,17230.0,55889,682.0,11247.0,75000.0,17670.0,7670.0,25500.0,2015,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
42,208,2019.0,2,0,120.0,1332.0,1.0,21800.0,38602,586.0,51047.0,78000.0,35062.0,41087.0,134800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
48,510,2018.0,10,1,12.0,1461.0,2.0,10270.0,28501,1048.0,12158.0,100000.0,21101.0,1056.0,43800.0,2018,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26,545,2017.0,8,0,80.0,1461.0,3.0,13690.0,36810,1048.0,29307.0,149213.0,30434.0,24608.0,61800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,372,2019.0,4,0,81.0,1461.0,2.0,13430.0,27000,1048.0,27221.0,86000.0,25368.0,17516.0,78800.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
31,201,2017.0,3,0,95.0,1591.0,2.0,15340.0,51106,738.0,24991.0,132000.0,16308.0,16308.0,53800.0,2017,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
68,328,2018.0,8,0,110.0,1995.0,1.0,15650.0,36000,1208.0,24029.0,55920.0,13559.0,13559.0,70000.0,2018,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
3,543,2019.0,8,0,85.0,999.0,1.0,15080.0,36534,392.0,41614.0,199582.0,23869.0,25417.0,105800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,139,2020.0,4,0,134.0,2493.0,1.0,28400.0,41510,1792.0,79418.0,68500.0,55673.0,72212.0,208888.0,2020,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,206,2009.0,3,0,103.0,1799.0,3.0,12290.0,20357,1369.0,5466.0,11497.0,25712.0,25712.0,16500.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
71,294,2008.0,4,0,125.0,2362.0,6.0,12950.0,31553,2457.0,13598.0,150000.0,31552.0,20615.0,55800.0,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
23,257,2016.0,4,0,129.0,2356.0,2.0,19370.0,51109,1630.0,35638.0,71355.0,33205.0,38487.0,66800.0,2017,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
71,540,2018.0,4,0,100.0,1798.0,1.0,18180.0,43102,976.0,37389.0,57000.0,30006.0,24009.0,98800.0,2019,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42,207,2020.0,7,0,96.0,1332.0,2.0,20230.0,37766,586.0,55160.0,50888.0,35908.0,42272.0,146800.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,178,2011.0,2,0,135.0,1796.0,4.0,12480.0,47316,1364.0,32538.0,134976.0,42402.0,42402.0,85800.0,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
73,526,2016.0,2,0,132.0,1798.0,2.0,15100.0,56206,976.0,30381.0,73055.0,29724.0,28614.0,49800.0,2016,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
5,20,2016.0,4,0,85.0,1496.0,1.0,14790.0,53334,1082.0,24347.0,12212.0,30775.0,25085.0,41800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,705,2022.0,8,0,87.0,1496.0,1.0,15700.0,87235,682.0,77290.0,43000.0,19062.0,5000.0,134888.0,2022,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
23,388,2019.0,8,0,96.0,1496.0,1.0,14910.0,23568,682.0,27180.0,65000.0,22254.0,23156.0,81000.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,640,2017.0,1,0,92.0,1395.0,2.0,13860.0,32699,624.0,29780.0,114200.0,22344.0,23282.0,68800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,177,2015.0,2,0,115.0,1595.0,3.0,16760.0,62101,740.0,27547.0,108133.0,35294.0,36412.0,38500.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,206,2008.0,3,0,103.0,1799.0,5.0,14150.0,40881,1467.0,15826.0,64573.0,18326.0,18326.0,54800.0,2008,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
42,214,2018.0,2,0,230.0,1991.0,1.0,31060.0,36961,1202.0,103026.0,56666.0,83756.0,122761.0,205000.0,2019,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
5,23,2021.0,2,0,100.0,1499.0,2.0,17640.0,88000,684.0,97390.0,34000.0,35919.0,42287.0,152800.0,2021,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
41,378,2019.0,6,0,456.0,3994.0,3.0,101930.0,37989,3940.0,230959.0,27000.0,171342.0,280416.0,725000.0,2020,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0
44,221,2011.0,6,0,135.0,1598.0,5.0,10810.0,46482,965.0,34308.0,198415.0,30451.0,30451.0,79800.0,2011,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,143,2022.0,2,0,180.0,2291.0,1.0,34680.0,110001,1971.0,180291.0,50.0,81246.0,99988.0,381988.0,2024,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0
25,127,2019.0,3,0,73.0,1368.0,1.0,11970.0,17001,108.0,15716.0,86894.0,9173.0,9173.0,66800.0,2019,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
71,189,2006.0,2,0,123.0,2362.0,1.0,12050.0,56751,2457.0,13185.0,66211.0,30194.0,33214.0,28000.0,2006,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
42,227,2010.0,6,0,150.0,1796.0,4.0,13540.0,33018,1364.0,15315.0,212000.0,61556.0,61556.0,62800.0,2010,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
5,74,2019.0,2,0,135.0,1998.0,2.0,21880.0,41805,1210.0,72262.0,110103.0,52437.0,66387.0,150800.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,565,2020.0,8,0,127.0,1987.0,1.0,19420.0,40989,1198.0,51503.0,71000.0,30048.0,34068.0,140000.0,2020,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
44,515,2018.0,1,0,75.0,1499.0,2.0,17700.0,32699,684.0,24409.0,49999.0,24006.0,15609.0,80800.0,2018,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
71,189,2020.0,2,0,160.0,2487.0,1.0,19510.0,95801,1784.0,88212.0,36778.0,32593.0,22631.0,165800.0,2022,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
3,119,2014.0,2,0,90.0,1395.0,3.0,12360.0,42275,686.0,41580.0,91586.0,28028.0,16240.0,60800.0,2014,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
31,201,2018.0,3,0,93.0,1591.0,2.0,13420.0,26659,738.0,26050.0,149753.0,18569.0,18569.0,75000.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,504,2023.0,4,0,103.0,1797.0,1.0,19550.0,102001,974.0,110447.0,11.0,33186.0,38461.0,212988.0,2024,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
48,551,2016.0,8,0,106.0,1997.0,3.0,13520.0,46970,1210.0,18258.0,67000.0,19906.0,19906.0,31000.0,2016,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
71,142,2018.0,3,0,96.0,1598.0,1.0,14850.0,30209,742.0,27028.0,98488.0,19741.0,19741.0,74800.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,388,2022.0,8,0,87.0,1498.0,1.0,16590.0,57898,684.0,58988.0,23000.0,18966.0,18966.0,137800.0,2022,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
42,266,2015.0,2,0,135.0,1991.0,3.0,17900.0,60001,1202.0,44765.0,72196.0,51956.0,65521.0,58800.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
56,372,2019.0,4,0,81.0,1461.0,2.0,18100.0,27000,1048.0,28387.0,119000.0,26500.0,19100.0,103800.0,2019,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
23,205,2018.0,3,0,88.0,1497.0,1.0,14150.0,31997,684.0,25611.0,22311.0,17263.0,17263.0,68500.0,2018,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
42,143,2015.0,2,0,135.0,1991.0,1.0,20290.0,50089,1202.0,43145.0,118000.0,51956.0,65521.0,61555.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
23,616,2021.0,7,0,95.0,1496.0,1.0,14230.0,47821,682.0,37434.0,31205.0,19064.0,5000.0,102800.0,2021,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5,21,2019.0,1,0,80.0,1499.0,1.0,15420.0,29159,684.0,37921.0,100922.0,29931.0,33904.0,92000.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
45,682,2011.0,9,1,0.0,2477.0,3.0,10290.0,40166,2236.0,29976.0,84085.0,22798.0,22798.0,76800.0,2012,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
71,383,2021.0,8,0,160.0,2487.0,1.0,20890.0,113034,1784.0,125231.0,5900.0,37718.0,29806.0,205000.0,2023,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
52,37,2015.0,8,0,84.0,1560.0,2.0,11790.0,61000,1144.0,13912.0,172000.0,20853.0,11195.0,20588.0,2015,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
73,615,2018.0,4,0,162.0,1984.0,1.0,18250.0,39000,1194.0,42156.0,72000.0,35354.0,41496.0,91888.0,2018,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
68,328,2016.0,8,0,177.0,1998.0,3.0,14820.0,47604,1210.0,18303.0,99767.0,19146.0,19146.0,33777.0,2016,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
3,123,2010.0,2,0,155.0,1984.0,5.0,13640.0,32914,1672.0,20461.0,113000.0,46434.0,46434.0,84800.0,2011,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
45,520,2019.0,8,0,110.0,1998.0,1.0,17090.0,34000,1210.0,32188.0,56000.0,20090.0,20126.0,96000.0,2019,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
71,142,2014.0,3,0,90.0,1598.0,1.0,13040.0,39241,816.0,37800.0,98670.0,18544.0,13544.0,62800.0,2014,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
5,22,2017.0,1,0,110.0,1995.0,1.0,17120.0,50000,1806.0,36168.0,63388.0,34778.0,30690.0,70888.0,2017,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
42,143,2017.0,2,0,295.0,2996.0,3.0,33470.0,47501,2382.0,101043.0,61000.0,89515.0,133127.0,168800.0,2017,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
26,547,2016.0,2,0,155.0,1991.0,1.0,14910.0,54901,1202.0,34788.0,110000.0,31644.0,36302.0,54800.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17,250,2016.0,10,0,12.0,1598.0,2.0,8000.0,5077,1113.0,910.0,109000.0,19417.0,971.0,14333.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,231,2008.0,8,0,103.0,1799.0,4.0,15180.0,38712,1467.0,15294.0,153000.0,18682.0,18682.0,60000.0,2008,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0
71,617,2019.0,4,0,73.0,1496.0,1.0,15440.0,38504,682.0,36223.0,40000.0,24639.0,16495.0,103888.0,2020,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
48,186,2016.0,9,1,19.0,2953.0,2.0,13740.0,39075,3495.0,8500.0,67172.0,24942.0,1248.0,29888.0,2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,121,2021.0,2,0,110.0,1984.0,1.0,18000.0,56100,1194.0,68265.0,62022.0,32787.0,37902.0,146800.0,2021,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
11,182,2016.0,4,0,121.0,1598.0,1.0,11930.0,46502,742.0,21267.0,76733.0,26348.0,23888.0,32800.0,2016,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0
31,193,2006.0,4,0,108.0,1998.0,1.0,11140.0,50168,1815.0,16576.0,161500.0,15736.0,17310.0,36800.0,2008,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
71,504,2021.0,4,0,100.0,1797.0,1.0,20810.0,95889,974.0,94370.0,30300.0,32921.0,23090.0,178800.0,2022,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
23,616,2016.0,7,0,97.0,1496.0,3.0,14720.0,51507,682.0,18063.0,21798.0,20013.0,10019.0,39500.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3,119,2019.0,2,0,85.0,999.0,1.0,14750.0,33199,392.0,33372.0,108000.0,23358.0,24702.0,83800.0,2019,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
71,294,2009.0,4,0,125.0,2362.0,6.0,16010.0,34935,2293.0,21995.0,175000.0,34232.0,34232.0,100800.0,2010,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,74,2011.0,2,0,135.0,1997.0,3.0,14700.0,47316,1573.0,32149.0,189000.0,40362.0,40362.0,99900.0,2012,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,44,2000.0,6,0,245.0,1895.0,6.0,13820.0,33018,1635.0,15261.0,133800.0,36397.0,50956.0,63888.0,2000,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
23,388,2020.0,8,0,96.0,1496.0,1.0,14220.0,33520,682.0,38378.0,58000.0,22787.0,23902.0,98777.0,2020,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
42,266,2016.0,2,0,135.0,1991.0,5.0,22520.0,39903,1202.0,55161.0,144000.0,50349.0,62629.0,112888.0,2018,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
9,518,2016.0,4,0,103.0,1362.0,1.0,12810.0,49501,604.0,18589.0,88000.0,16195.0,16195.0,33200.0,2016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
