model,mileage,low mileage car,manufactured,reg_year,type_of_vehicle,dereg_value,depreciation,power,coe,arf,omv,price,road_tax,almost new car,coe car,parf car
178,131067.0,0,2011.0,2011,2,32538.0,12480.0,135.0,47316,42402.0,42402.0,85800.0,1364.0,0,1,0
526,73055.0,1,2016.0,2016,2,30381.0,15100.0,132.0,56206,28614.0,29724.0,49800.0,976.0,0,0,1
20,106591.0,0,2016.0,2016,4,24347.0,14790.0,85.0,53334,25085.0,30775.0,41800.0,1082.0,0,0,1
705,43000.0,0,2022.0,2022,8,77290.0,15700.0,87.0,87235,5000.0,19062.0,134888.0,682.0,0,0,1
388,65000.0,0,2019.0,2019,8,27180.0,14910.0,96.0,23568,23156.0,22254.0,81000.0,682.0,0,0,1
640,114200.0,0,2017.0,2018,1,29780.0,13860.0,92.0,32699,23282.0,22344.0,68800.0,624.0,0,0,1
177,108133.0,0,2015.0,2015,2,27547.0,16760.0,115.0,62101,36412.0,35294.0,38500.0,740.0,0,0,1
206,145949.0,0,2008.0,2008,3,15826.0,14150.0,103.0,40881,18326.0,18326.0,54800.0,1467.0,0,1,0
214,56666.0,0,2018.0,2019,2,103026.0,31060.0,230.0,36961,122761.0,83756.0,205000.0,1202.0,0,0,1
23,34000.0,0,2021.0,2021,2,97390.0,17640.0,100.0,88000,42287.0,35919.0,152800.0,684.0,0,0,1
378,27000.0,1,2019.0,2020,6,230959.0,101930.0,456.0,37989,280416.0,171342.0,725000.0,3940.0,0,0,1
221,131067.0,0,2011.0,2011,6,34308.0,10810.0,135.0,46482,30451.0,30451.0,79800.0,965.0,0,1,0
143,50.0,1,2022.0,2024,2,180291.0,34680.0,180.0,110001,99988.0,81246.0,381988.0,1971.0,1,0,1
127,71165.0,0,2019.0,2019,3,15716.0,11970.0,73.0,17001,9173.0,9173.0,66800.0,108.0,0,0,1
189,159572.0,0,2006.0,2006,2,13185.0,12050.0,123.0,56751,33214.0,30194.0,28000.0,2457.0,0,1,0
227,212000.0,0,2010.0,2010,6,15315.0,13540.0,150.0,33018,61556.0,61556.0,62800.0,1364.0,0,1,0
74,110103.0,0,2019.0,2019,2,72262.0,21880.0,135.0,41805,66387.0,52437.0,150800.0,1210.0,0,0,1
565,71000.0,0,2020.0,2020,8,51503.0,19420.0,127.0,40989,34068.0,30048.0,140000.0,1198.0,0,0,1
515,49999.0,1,2018.0,2018,1,24409.0,17700.0,75.0,32699,15609.0,24006.0,80800.0,684.0,0,0,1
189,36778.0,0,2020.0,2022,2,88212.0,19510.0,160.0,95801,22631.0,32593.0,165800.0,1784.0,0,0,1
119,91586.0,1,2014.0,2014,2,41580.0,12360.0,90.0,42275,16240.0,28028.0,60800.0,686.0,0,1,0
201,149753.0,0,2018.0,2019,3,26050.0,13420.0,93.0,26659,18569.0,18569.0,75000.0,738.0,0,0,1
504,11.0,1,2023.0,2024,4,110447.0,19550.0,103.0,102001,38461.0,33186.0,212988.0,974.0,1,0,1
551,67000.0,1,2016.0,2016,8,18258.0,13520.0,106.0,46970,19906.0,19906.0,31000.0,1210.0,0,0,1
142,98488.0,0,2018.0,2018,3,27028.0,14850.0,96.0,30209,19741.0,19741.0,74800.0,742.0,0,0,1
388,23000.0,0,2022.0,2022,8,58988.0,16590.0,87.0,57898,18966.0,18966.0,137800.0,684.0,0,0,1
266,114824.0,0,2015.0,2015,2,44765.0,17900.0,135.0,60001,65521.0,51956.0,58800.0,1202.0,0,0,1
372,119000.0,0,2019.0,2019,4,28387.0,18100.0,81.0,27000,19100.0,26500.0,103800.0,1048.0,0,0,1
205,22311.0,1,2018.0,2018,3,25611.0,14150.0,88.0,31997,17263.0,17263.0,68500.0,684.0,0,0,1
143,118000.0,0,2015.0,2016,2,43145.0,20290.0,135.0,50089,65521.0,51956.0,61555.0,1202.0,0,0,1
616,31205.0,0,2021.0,2021,7,37434.0,14230.0,95.0,47821,5000.0,19064.0,102800.0,682.0,0,0,1
21,100922.0,0,2019.0,2019,1,37921.0,15420.0,80.0,29159,33904.0,29931.0,92000.0,684.0,0,0,1
682,113758.0,0,2011.0,2012,9,29976.0,10290.0,0.0,40166,22798.0,22798.0,76800.0,2238.0,0,1,0
383,5900.0,1,2021.0,2023,8,125231.0,20890.0,160.0,113034,29806.0,37718.0,205000.0,1784.0,1,0,1
37,172000.0,0,2015.0,2015,8,13912.0,11790.0,84.0,61000,11195.0,20853.0,20588.0,1144.0,0,0,1
615,72000.0,0,2018.0,2018,4,42156.0,18250.0,162.0,39000,41496.0,35354.0,91888.0,1194.0,0,0,1
328,106591.0,0,2016.0,2016,8,18303.0,14820.0,177.0,47604,19146.0,19146.0,33777.0,1210.0,0,0,1
123,113000.0,1,2010.0,2011,2,20461.0,13640.0,155.0,32914,46434.0,46434.0,84800.0,1672.0,0,1,0
520,56000.0,0,2019.0,2019,8,32188.0,17090.0,110.0,34000,20126.0,20090.0,96000.0,1210.0,0,0,1
142,98670.0,1,2014.0,2014,3,37800.0,13040.0,90.0,39241,13544.0,18544.0,62800.0,816.0,0,1,0
22,63388.0,1,2017.0,2017,1,36168.0,17120.0,110.0,50000,30690.0,34778.0,70888.0,1806.0,0,0,1
143,61000.0,1,2017.0,2017,2,101043.0,33470.0,295.0,47501,133127.0,89515.0,168800.0,2382.0,0,0,1
547,110000.0,0,2016.0,2016,2,34788.0,14910.0,155.0,54901,36302.0,31644.0,54800.0,1202.0,0,0,1
250,109000.0,0,2016.0,2016,10,910.0,8000.0,12.0,5077,971.0,19417.0,14333.0,1113.0,0,0,0
231,153000.0,1,2008.0,2008,8,15294.0,15180.0,103.0,38712,18682.0,18682.0,60000.0,1467.0,0,1,0
617,40000.0,0,2019.0,2020,4,36223.0,15440.0,73.0,38504,16495.0,24639.0,103888.0,682.0,0,0,1
186,67172.0,0,2016.0,2016,9,8500.0,13740.0,19.0,39075,1248.0,24942.0,29888.0,3495.0,0,0,0
121,42705.0,0,2021.0,2021,2,68265.0,18000.0,110.0,56100,37902.0,32787.0,146800.0,1194.0,0,0,1
182,76733.0,1,2016.0,2016,4,21267.0,11930.0,121.0,46502,23888.0,26348.0,32800.0,742.0,0,0,1
193,161500.0,1,2006.0,2008,4,16576.0,11140.0,108.0,50168,17310.0,15736.0,36800.0,1815.0,0,1,0
504,30300.0,0,2021.0,2022,4,94370.0,20810.0,100.0,95889,23090.0,32921.0,178800.0,974.0,0,0,1
616,106591.0,0,2016.0,2016,7,18063.0,14720.0,97.0,51507,10019.0,20013.0,39500.0,682.0,0,0,1
119,108000.0,0,2019.0,2019,2,33372.0,14750.0,85.0,33199,24702.0,23358.0,83800.0,392.0,0,0,1
294,175000.0,0,2009.0,2010,4,21995.0,16010.0,125.0,34935,34232.0,34232.0,100800.0,2293.0,0,1,0
74,189000.0,0,2011.0,2012,2,32149.0,14700.0,135.0,47316,40362.0,40362.0,99900.0,1573.0,0,1,0
44,136040.0,0,2000.0,2000,6,15261.0,13820.0,245.0,33018,50956.0,36397.0,63888.0,1635.0,0,1,0
388,58000.0,0,2020.0,2020,8,38378.0,14220.0,96.0,33520,23902.0,22787.0,98777.0,682.0,0,0,1
266,144000.0,0,2016.0,2018,2,55161.0,22520.0,135.0,39903,62629.0,50349.0,112888.0,1202.0,0,0,1
518,88000.0,0,2016.0,2016,4,18589.0,12810.0,103.0,49501,16195.0,16195.0,33200.0,604.0,0,0,1
705,103500.0,0,2016.0,2017,8,18848.0,14930.0,96.0,50951,10126.0,20090.0,42500.0,682.0,0,0,1
256,27372.0,0,2022.0,2022,9,37892.0,12270.0,19.0,47365,1581.0,31608.0,101800.0,2660.0,0,0,0
206,66520.0,0,2020.0,2020,3,32470.0,14800.0,92.0,31210,20013.0,20009.0,92800.0,742.0,0,0,1
383,136200.0,0,2017.0,2017,8,41293.0,20460.0,170.0,49802,38632.0,33308.0,85800.0,1210.0,0,0,1
6,51000.0,1,2008.0,2008,6,13799.0,15430.0,160.0,33377,43503.0,43503.0,63800.0,3573.0,0,1,0
221,188888.0,0,2008.0,2008,6,14307.0,10760.0,128.0,34197,36631.0,36631.0,45000.0,1113.0,0,1,0
12,72000.0,0,2017.0,2017,4,26583.0,13870.0,111.0,50110,17537.0,17537.0,50800.0,1210.0,0,0,1
384,58000.0,0,2021.0,2021,10,23245.0,10420.0,0.0,31968,1390.0,27798.0,75800.0,1815.0,0,0,0
10,130000.0,1,1991.0,1991,2,15559.0,14620.0,72.0,33018,45267.0,30178.0,68888.0,974.0,0,1,0
384,57710.0,0,2020.0,2020,0,17237.0,14830.0,0.0,27248,1831.0,36620.0,93800.0,3000.0,0,0,0
727,110000.0,0,2016.0,2016,8,43492.0,24880.0,135.0,55201,50688.0,41920.0,84300.0,1210.0,0,0,1
415,51178.0,0,2020.0,2020,1,24968.0,13610.0,73.0,35010,6331.0,16331.0,81800.0,578.0,0,0,1
177,97700.0,0,2016.0,2016,2,33732.0,20970.0,115.0,56000,37246.0,35890.0,61250.0,740.0,0,0,1
155,149365.0,0,2009.0,2009,3,11839.0,9870.0,89.0,25525,245.0,11263.0,45800.0,1107.0,0,1,0
43,114824.0,0,2014.0,2015,2,15269.0,31570.0,100.0,79500,20083.0,27202.0,30800.0,742.0,0,0,1
177,141207.0,0,2009.0,2010,2,19525.0,13200.0,115.0,33568,37054.0,37054.0,76777.0,1461.0,0,1,0
279,111000.0,0,2016.0,2017,3,20343.0,13100.0,93.0,48401,13572.0,13572.0,39800.0,738.0,0,0,1
733,149390.0,0,2006.0,2007,8,9895.0,17640.0,154.0,48479,54850.0,49863.0,36000.0,2736.0,0,1,0
188,28500.0,1,2014.0,2015,6,203330.0,514250.0,412.0,74389,398345.0,236858.0,488000.0,3724.0,0,0,1
177,150000.0,1,2008.0,2009,2,14260.0,11160.0,115.0,31335,37098.0,37098.0,50800.0,1461.0,0,1,0
384,114824.0,0,2015.0,2015,0,4400.0,29610.0,0.0,50502,1708.0,34147.0,25800.0,3004.0,0,0,0
321,64000.0,0,2018.0,2018,1,18293.0,14930.0,73.0,36426,5161.0,15161.0,62800.0,578.0,0,0,1
705,8502.0,1,2021.0,2022,8,66546.0,15100.0,87.0,72996,10865.0,24189.0,129998.0,682.0,0,0,1
551,103223.0,0,2015.0,2016,8,13376.0,11510.0,85.0,41003,13454.0,18454.0,23500.0,508.0,0,0,1
477,66062.0,0,2016.0,2017,9,19919.0,14430.0,0.0,57701,3562.0,71229.0,49800.0,7404.0,0,0,0
682,160000.0,0,2015.0,2015,9,6767.0,17340.0,0.0,49302,19538.0,19538.0,23800.0,2238.0,0,0,0
341,141207.0,0,2008.0,2010,9,16242.0,18490.0,0.0,25455,4839.0,96768.0,118000.0,18034.0,0,1,0
384,42705.0,0,2019.0,2021,0,26909.0,16840.0,0.0,40890,2368.0,47360.0,110800.0,3000.0,0,0,0
368,73881.0,0,2020.0,2020,1,38947.0,14910.0,92.0,37690,19974.0,19974.0,104800.0,624.0,0,0,1
74,63000.0,0,2019.0,2019,2,69993.0,23230.0,135.0,40101,64270.0,51261.0,158800.0,1210.0,0,0,1
23,106591.0,0,2015.0,2016,4,24065.0,18900.0,100.0,56089,23861.0,26329.0,48800.0,684.0,0,0,1
654,37000.0,0,2020.0,2020,2,54244.0,16980.0,140.0,41101,36982.0,32130.0,128000.0,1194.0,0,0,1
79,80000.0,0,2017.0,2017,2,58226.0,25520.0,185.0,49996,63680.0,50933.0,117777.0,1210.0,0,0,1
12,46548.0,0,2019.0,2020,2,41771.0,15700.0,121.0,40301,21364.0,20974.0,111000.0,1210.0,0,0,1
43,133000.0,0,2013.0,2013,2,41763.0,15340.0,100.0,48826,31345.0,35246.0,65600.0,816.0,0,1,0
601,68000.0,1,2017.0,2017,2,31674.0,13220.0,90.0,44002,27642.0,25458.0,55000.0,684.0,0,0,1
384,71165.0,0,2019.0,2019,10,13331.0,17180.0,0.0,25502,2286.0,45717.0,89800.0,3000.0,0,0,0
63,101000.0,0,2015.0,2015,6,46966.0,37750.0,225.0,60001,73198.0,56221.0,78800.0,2362.0,0,0,1
630,142107.0,0,2014.0,2015,2,18641.0,15100.0,113.0,76612,24185.0,22989.0,24998.0,1212.0,0,0,1
46,53388.0,0,2020.0,2020,2,69682.0,19840.0,135.0,40690,58915.0,47796.0,153800.0,1210.0,0,0,1
524,96000.0,1,2011.0,2011,6,43771.0,18130.0,300.0,60586,110540.0,110540.0,131000.0,4332.0,0,1,0
4,116288.0,1,2011.0,2011,1,32622.0,11900.0,125.0,46896,31931.0,31931.0,82800.0,965.0,0,1,0
175,105000.0,0,2017.0,2017,8,19245.0,15940.0,90.0,53001,6809.0,32006.0,48988.0,974.0,0,0,1
12,80000.0,0,2019.0,2019,2,39408.0,14820.0,121.0,48209,23220.0,22300.0,82800.0,1210.0,0,0,1
20,123000.0,0,2015.0,2015,4,21736.0,16050.0,85.0,56989,24616.0,30440.0,35388.0,1082.0,0,0,1
617,93300.0,0,2016.0,2016,4,14263.0,20570.0,73.0,52301,5000.0,25333.0,46800.0,682.0,0,0,1
514,86962.0,0,2018.0,2018,4,47934.0,22920.0,158.0,32000,48252.0,40180.0,125800.0,1204.0,0,0,1
526,116000.0,0,2016.0,2017,2,35539.0,14470.0,132.0,49189,30977.0,31412.0,60800.0,976.0,0,0,1
479,21000.0,0,2022.0,2022,8,124609.0,19820.0,220.0,105501,53611.0,70339.0,190800.0,2205.0,0,0,1
119,110820.0,0,2018.0,2018,1,33102.0,16200.0,110.0,32001,27850.0,25607.0,82800.0,624.0,0,0,1
143,43.0,1,2023.0,2023,2,162747.0,22860.0,165.0,130100,51514.0,41849.0,243800.0,682.0,1,0,1
656,113758.0,0,2012.0,2012,1,43706.0,11530.0,100.0,56670,14983.0,14983.0,88888.0,957.0,0,1,0
433,42705.0,0,2021.0,2021,8,46346.0,15010.0,96.0,49640,14322.0,26658.0,114800.0,732.0,0,0,1
74,176180.0,0,2008.0,2008,2,14986.0,12370.0,115.0,37906,49297.0,49297.0,48888.0,1812.0,0,1,0
74,105275.0,0,2019.0,2019,2,63700.0,19910.0,135.0,36667,66373.0,52429.0,126800.0,1210.0,0,0,1
551,85000.0,0,2016.0,2017,8,21165.0,13150.0,85.0,50101,13725.0,18725.0,40800.0,508.0,0,0,1
142,27491.0,0,2021.0,2021,3,48814.0,14130.0,96.0,47001,19346.0,19346.0,112800.0,742.0,0,0,1
177,131888.0,0,2016.0,2016,2,30164.0,19500.0,115.0,55001,36651.0,35465.0,53800.0,740.0,0,0,1
355,100500.0,0,2018.0,2018,8,34717.0,18330.0,90.0,36810,32512.0,28937.0,83899.0,740.0,0,0,1
748,15016.0,0,2022.0,2023,8,102269.0,14970.0,82.0,103721,13409.0,26006.0,139800.0,680.0,0,0,1
547,60000.0,0,2019.0,2020,2,43115.0,15950.0,155.0,30890,34637.0,30455.0,105822.0,1202.0,0,0,1
275,28139.0,0,2022.0,2023,10,35907.0,11470.0,12.0,40854,1323.0,26441.0,100800.0,1272.0,0,0,0
143,14126.0,1,2021.0,2023,6,151707.0,31090.0,310.0,108003,87073.0,63929.0,305800.0,1202.0,0,0,1
462,117000.0,0,2015.0,2015,8,59601.0,45380.0,250.0,78001,104970.0,73872.0,93888.0,2382.0,0,0,1
208,155000.0,0,2013.0,2013,2,77255.0,12140.0,115.0,96569,22840.0,29171.0,110888.0,814.0,0,1,0
537,172000.0,0,2008.0,2008,3,13157.0,10520.0,81.0,32339,15243.0,15243.0,42800.0,1023.0,0,1,0
206,149390.0,0,2007.0,2007,6,16324.0,24690.0,165.0,50451,30377.0,27615.0,79888.0,1815.0,0,1,0
121,80000.0,0,2018.0,2018,2,40606.0,19890.0,140.0,31302,38811.0,33436.0,104800.0,1194.0,0,0,1
143,103414.0,0,2017.0,2017,2,37832.0,19890.0,90.0,51106,31750.0,31964.0,82800.0,740.0,0,0,1
206,90000.0,0,2018.0,2018,3,32590.0,16400.0,127.0,37330,27969.0,25692.0,77288.0,684.0,0,0,1
492,21215.0,0,2022.0,2022,10,33119.0,11380.0,12.0,40770,883.0,17641.0,92500.0,326.0,0,0,0
705,76000.0,0,2017.0,2018,8,24507.0,15810.0,112.0,37330,15627.0,24019.0,68588.0,682.0,0,0,1
510,2399.0,0,2023.0,2024,10,56041.0,8910.0,12.0,56867,775.0,15484.0,87800.0,1039.0,1,0,0
321,82000.0,0,2018.0,2018,1,17275.0,13930.0,73.0,34110,5000.0,14898.0,58800.0,578.0,0,0,1
293,84388.0,0,2016.0,2017,4,36666.0,22100.0,112.0,56206,35701.0,31215.0,77800.0,1196.0,0,0,1
646,163340.0,1,1992.0,1992,1,12238.0,11470.0,54.0,25525,17327.0,11551.0,55000.0,392.0,0,1,0
687,139769.0,0,2005.0,2005,10,1333.0,9100.0,12.0,12136,1106.0,22107.0,10000.0,3495.0,0,1,0
705,122000.0,0,2016.0,2017,8,18025.0,14990.0,112.0,54405,5000.0,28380.0,43888.0,682.0,0,0,1
143,46100.0,1,2010.0,2011,6,28264.0,83060.0,420.0,42683,235968.0,235968.0,550000.0,10366.0,0,1,0
692,93000.0,0,2015.0,2016,1,18111.0,12800.0,90.0,46651,18730.0,22664.0,30800.0,684.0,0,0,1
549,60000.0,0,2018.0,2019,8,80587.0,29410.0,185.0,40001,80314.0,60174.0,189800.0,1194.0,0,0,1
328,88000.0,0,2016.0,2017,8,22358.0,15250.0,110.0,48209,15690.0,15690.0,48800.0,1208.0,0,0,1
328,117000.0,0,2016.0,2016,8,16850.0,12930.0,110.0,47000,15349.0,15349.0,30800.0,1208.0,0,0,1
182,116000.0,0,2016.0,2016,8,15833.0,11020.0,96.0,52301,8573.0,18573.0,26800.0,508.0,0,0,1
119,98600.0,0,2016.0,2016,2,19808.0,14990.0,92.0,53000,13556.0,22540.0,39800.0,624.0,0,0,1
206,89044.0,0,2017.0,2018,3,26643.0,14930.0,92.0,41617,19536.0,19536.0,59800.0,742.0,0,0,1
12,151000.0,1,2007.0,2007,4,17360.0,12660.0,101.0,50168,19676.0,17887.0,43800.0,1818.0,0,1,0
551,65000.0,1,2015.0,2015,8,15690.0,12480.0,85.0,56989,13454.0,18454.0,24888.0,508.0,0,0,1
143,25373.0,0,2021.0,2022,8,138204.0,28930.0,200.0,110524,69616.0,54231.0,265800.0,1202.0,0,0,1
692,106591.0,0,2016.0,2016,1,19396.0,11860.0,90.0,47510,19031.0,22879.0,31800.0,684.0,0,0,1
62,93258.0,0,2017.0,2017,2,55036.0,20150.0,185.0,49000,61643.0,49745.0,92388.0,1210.0,0,0,1
617,116000.0,0,2016.0,2016,4,15851.0,15270.0,80.0,55200,8858.0,18858.0,34800.0,682.0,0,0,1
492,21295.0,0,2022.0,2022,10,38768.0,10550.0,12.0,48460,914.0,18271.0,85800.0,326.0,0,0,0
384,48.0,1,2024.0,2024,0,66946.0,15310.0,0.0,67501,2332.0,46639.0,151888.0,3000.0,1,0,0
404,105000.0,1,2007.0,2008,6,16494.0,20950.0,169.0,50168,18878.0,17161.0,68888.0,2625.0,0,1,0
728,108000.0,0,2014.0,2016,8,52914.0,25660.0,225.0,51000,81611.0,60895.0,82000.0,2362.0,0,0,1
12,54819.0,0,2019.0,2019,2,37537.0,16670.0,121.0,37989,23862.0,22758.0,103000.0,1210.0,0,0,1
731,93000.0,0,2018.0,2018,8,31822.0,19420.0,140.0,32429,26701.0,24786.0,91999.0,1176.0,0,0,1
660,65000.0,0,2021.0,2021,10,25983.0,9250.0,12.0,37002,1000.0,20000.0,65000.0,1272.0,0,0,0
734,116500.0,0,2015.0,2016,2,32058.0,15270.0,132.0,46970,43805.0,44146.0,47800.0,1812.0,0,0,1
384,42705.0,0,2021.0,2021,10,23008.0,11390.0,0.0,31968,1390.0,27798.0,81988.0,1815.0,0,0,0
347,58000.0,1,2011.0,2011,6,44717.0,40570.0,412.0,60586,194873.0,194873.0,299800.0,7584.0,0,1,0
186,96561.0,0,2016.0,2017,9,12449.0,11890.0,19.0,40212,1324.0,26468.0,36800.0,3495.0,0,0,0
116,22500.0,1,2020.0,2020,2,47350.0,19030.0,96.0,33000,36480.0,31771.0,133500.0,586.0,0,0,1
404,149390.0,0,2007.0,2007,6,16975.0,23020.0,169.0,50168,18878.0,17161.0,77888.0,2625.0,0,1,0
206,145949.0,0,2008.0,2008,3,14457.0,14960.0,114.0,34991,24243.0,24243.0,61800.0,1815.0,0,1,0
143,65000.0,0,2018.0,2019,8,66716.0,26700.0,155.0,34000,66263.0,52368.0,166800.0,1202.0,0,0,1
36,31202.0,0,2022.0,2022,3,61335.0,14420.0,88.0,73801,5000.0,17600.0,115000.0,682.0,0,0,1
560,31000.0,1,2020.0,2020,8,15980.0,16240.0,72.0,15699,8736.0,18736.0,101888.0,70.0,0,0,1
722,109783.0,0,2016.0,2016,8,25353.0,21120.0,100.0,49501,28925.0,29946.0,54800.0,684.0,0,0,1
72,108000.0,0,2016.0,2017,2,22573.0,13490.0,88.0,45201,15166.0,27261.0,47800.0,1144.0,0,0,1
170,41792.0,0,2020.0,2020,3,23575.0,10770.0,70.0,32699,5000.0,11622.0,67800.0,584.0,0,0,1
479,25500.0,1,2021.0,2021,2,71474.0,18520.0,239.0,61001,36671.0,60928.0,151800.0,3226.0,0,0,1
321,27000.0,1,2020.0,2021,1,23237.0,11630.0,72.0,28600,5000.0,16405.0,81800.0,78.0,0,0,1
572,268.0,1,2022.0,2023,6,507212.0,84070.0,456.0,115388,553202.0,278728.0,998000.0,3724.0,0,0,1
2,135000.0,0,2017.0,2017,1,22715.0,15750.0,85.0,38200,14159.0,26542.0,62800.0,1082.0,0,0,1
383,33815.0,1,2018.0,2019,8,40715.0,20710.0,170.0,33689,35129.0,30806.0,116666.0,1210.0,0,0,1
143,60000.0,0,2019.0,2020,2,76366.0,21250.0,145.0,45012,64036.0,51131.0,165800.0,684.0,0,0,1
142,190000.0,0,2006.0,2006,3,12479.0,11090.0,81.0,51641,16891.0,15355.0,26788.0,1113.0,0,1,0
368,77000.0,1,2014.0,2015,1,7093.0,23130.0,77.0,61410,5000.0,18127.0,19800.0,508.0,0,0,1
368,92000.0,1,2013.0,2013,1,31610.0,11620.0,90.0,42923,5918.0,20918.0,42800.0,749.0,0,1,0
551,118000.0,0,2015.0,2015,8,15612.0,13930.0,85.0,56989,13454.0,18454.0,26800.0,508.0,0,0,1
294,141207.0,0,2009.0,2010,4,22121.0,16020.0,206.0,39463,41257.0,41257.0,89800.0,4650.0,0,1,0
609,141207.0,0,2010.0,2010,6,23574.0,12970.0,118.0,36475,27752.0,27752.0,83800.0,868.0,0,1,0
716,143000.0,0,2016.0,2016,4,19812.0,15820.0,105.0,49602,18652.0,18652.0,39800.0,974.0,0,0,1
255,2399.0,0,2024.0,2024,9,55920.0,12120.0,19.0,69900,1009.0,20162.0,120800.0,2660.0,1,0,0
156,1900.0,1,2022.0,2022,6,885637.0,181370.0,574.0,95901,1079160.0,517802.0,2000000.0,7856.0,0,0,1
189,149390.0,0,2007.0,2007,2,16173.0,11030.0,123.0,52473,31954.0,29049.0,34000.0,2457.0,0,1,0
37,71165.0,0,2018.0,2019,8,40518.0,13850.0,133.0,41001,24672.0,23337.0,86800.0,742.0,0,0,1
204,98504.0,0,2014.0,2015,10,2402.0,9850.0,12.0,27829,1193.0,23852.0,8500.0,1048.0,0,0,0
292,79727.0,0,2016.0,2017,2,44452.0,20940.0,135.0,54406,49244.0,40888.0,82000.0,1792.0,0,0,1
71,69000.0,0,2017.0,2018,4,40602.0,15050.0,121.0,30851,38864.0,33474.0,84800.0,742.0,0,0,1
12,64797.0,1,2017.0,2017,8,30807.0,14640.0,115.0,47501,24571.0,23265.0,58000.0,1210.0,0,0,1
190,80320.0,0,2018.0,2018,9,13001.0,17200.0,19.0,29902,1798.0,35943.0,74800.0,2384.0,0,0,0
271,85292.0,0,2017.0,2018,2,66153.0,23250.0,155.0,45289,77129.0,58405.0,120800.0,1202.0,0,0,1
610,1888.0,1,2023.0,2024,3,86699.0,19800.0,150.0,85010,6600.0,39000.0,193800.0,1795.0,1,0,1
196,105000.0,1,2008.0,2008,6,16668.0,22950.0,180.0,44998,83366.0,83366.0,85000.0,3027.0,0,1,0
705,114824.0,0,2015.0,2015,8,10954.0,15890.0,96.0,55889,8167.0,18167.0,22500.0,682.0,0,0,1
616,37313.0,0,2021.0,2022,7,58663.0,13260.0,95.0,68501,5000.0,19232.0,108800.0,682.0,0,0,1
206,145000.0,1,2007.0,2007,3,13415.0,11830.0,92.0,41994,19557.0,17779.0,37800.0,1110.0,0,1,0
36,127000.0,0,2015.0,2016,3,14552.0,13260.0,88.0,51301,12812.0,17812.0,25800.0,682.0,0,0,1
296,28201.0,0,2022.0,2022,10,28568.0,8780.0,12.0,35944,707.0,14135.0,69800.0,326.0,0,0,0
355,50540.0,0,2022.0,2022,8,102036.0,19920.0,96.0,90589,39420.0,33871.0,184000.0,586.0,0,0,1
139,15105.0,0,2023.0,2023,4,145433.0,28300.0,145.0,105501,81376.0,60764.0,287000.0,1792.0,0,0,1
182,108000.0,0,2016.0,2017,8,17577.0,12700.0,96.0,49751,8804.0,18804.0,35777.0,508.0,0,0,1
672,41088.0,0,2022.0,2022,8,115573.0,19400.0,140.0,107800,40134.0,34381.0,173888.0,1194.0,0,0,1
672,10000.0,1,2022.0,2023,8,132049.0,21020.0,140.0,119399,33484.0,29631.0,204988.0,1194.0,0,0,1
414,111312.0,0,2015.0,2016,4,10445.0,16620.0,112.0,46502,5000.0,24770.0,30000.0,682.0,0,0,1
383,114824.0,0,2015.0,2015,8,24352.0,18950.0,111.0,57501,28380.0,29557.0,43000.0,1196.0,0,0,1
363,28762.0,0,2022.0,2022,8,128442.0,27180.0,200.0,100684,63565.0,50869.0,249800.0,1202.0,0,0,1
540,59000.0,0,2019.0,2020,4,37886.0,19980.0,100.0,34900,24010.0,30007.0,125800.0,976.0,0,0,1
510,85292.0,0,2017.0,2018,10,14095.0,10190.0,12.0,36003,1025.0,20486.0,39900.0,1048.0,0,0,0
257,70000.0,1,2016.0,2016,4,36865.0,18520.0,129.0,56206,40397.0,34569.0,61800.0,1630.0,0,0,1
117,46000.0,1,2018.0,2019,1,43376.0,19100.0,120.0,35403,39130.0,33664.0,105800.0,586.0,0,0,1
189,171000.0,0,2010.0,2010,2,26559.0,9780.0,123.0,40714,26586.0,26586.0,63800.0,2293.0,0,1,0
410,175000.0,0,2009.0,2009,6,19490.0,13990.0,153.0,37941,53007.0,53007.0,71888.0,2700.0,0,1,0
189,55000.0,0,2020.0,2020,2,43079.0,20440.0,160.0,40990,23090.0,29350.0,140000.0,1784.0,0,0,1
702,128000.0,0,2013.0,2013,1,76964.0,11350.0,137.0,86677,17863.0,17863.0,100800.0,812.0,0,1,0
716,81000.0,0,2017.0,2017,4,28879.0,15960.0,105.0,49000,19955.0,19955.0,61800.0,976.0,0,0,1
384,200000.0,0,2018.0,2019,0,12224.0,14360.0,0.0,26230,1761.0,35218.0,66900.0,3000.0,0,0,0
722,68000.0,1,2017.0,2017,8,32425.0,18840.0,100.0,54000,30197.0,30855.0,65000.0,684.0,0,0,1
12,101185.0,0,2016.0,2017,2,30668.0,14420.0,121.0,54556,24294.0,23067.0,54800.0,1210.0,0,0,1
511,57710.0,0,2019.0,2020,10,14131.0,10970.0,12.0,25013,1279.0,25565.0,61988.0,1786.0,0,0,0
143,66000.0,1,2016.0,2017,2,71813.0,26640.0,180.0,54406,94274.0,67930.0,121800.0,1202.0,0,0,1
394,56000.0,0,2022.0,2022,1,78801.0,13750.0,88.0,80000,17280.0,17280.0,121800.0,392.0,0,0,1
605,100000.0,0,2016.0,2016,8,26793.0,13610.0,138.0,46502,32824.0,29160.0,42000.0,1634.0,0,0,1
257,35452.0,0,2021.0,2021,1,39984.0,14820.0,92.0,45001,10621.0,24015.0,110800.0,684.0,0,0,1
