make,model,manufactured,type_of_vehicle,power,engine_cap,no_of_owners,depreciation,coe,road_tax,dereg_value,mileage,omv,arf,price,reg_year,car_age,almost new car,coe car,consignment car,direct owner sale,electric cars,hybrid cars,imported used vehicle,low mileage car,opc car,parf car,premium ad car,rare & exotic,sgcarmart warranty cars,sta evaluated car,vintage cars,omv_arf_ratio,dereg_coe_ratio
51,218.0,2015.0,10,153.0,1461.0,2.0,10630.0,46801.0,825.8267403823772,5193.0,90750.09164095273,24963.0,1249.0,11800.0,2015,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.986389111289032,0.11095916753915515
49,251.0,2021.0,8,85.0,1496.0,1.0,16040.0,48002.0,682.0,47949.0,58000.0,19638.0,19638.0,120800.0,2021,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.9988958793383609
4,132.0,2016.0,2,92.0,1395.0,1.0,15180.0,47889.0,624.0,17773.0,57236.0,25118.0,17166.0,35000.0,2016,8,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1.4632412909239194,0.3711290693061037
51,191.0,2016.0,2,115.0,1595.0,4.0,19710.0,55001.0,740.0,30742.0,78000.0,35589.0,36825.0,56000.0,2016,8,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0.9664358452138493,0.5589352920855984
39,647.0,2020.0,8,103.0,1353.0,1.0,15660.0,47506.0,600.0,47120.0,35000.0,21202.0,21683.0,115888.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9778167227782133,0.9918747105628762
93,639.0,2019.0,2,187.0,1969.0,3.0,20770.0,47001.0,1176.0,65559.0,45000.0,38681.0,46154.0,159800.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8380855397148677,1.3948426629220654
29,441.0,2007.0,1,60.0,1339.0,1.0,11640.0,42564.0,885.0,13457.0,134000.0,14400.0,15840.0,36800.0,2007,17,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.9090909090909091,0.31615919556432664
4,132.0,2021.0,1,110.0,1498.0,1.0,17670.0,63002.0,684.0,53895.0,22000.0,27268.0,15176.0,126800.0,2021,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1.7967843964153927,0.8554490333640202
29,274.0,2015.0,4,129.0,2356.0,2.0,17940.0,60001.0,1630.0,24568.0,127000.0,28590.0,32026.0,36800.0,2015,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8927121713607694,0.40945984233596106
4,127.0,2020.0,1,85.0,999.0,1.0,15070.0,57010.0,392.0,61952.0,16000.0,23987.0,25582.0,125800.0,2021,3,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.93765147369244,1.0866865462199613
8,24.0,2021.0,1,80.0,1499.0,2.0,15390.0,47821.0,684.0,60333.0,75813.0,31169.0,35637.0,125998.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8746246878244521,1.2616423746889442
8,486.0,2010.0,6,309.0,3999.0,5.0,19590.0,45586.0,5527.0,30212.0,150000.0,85932.0,85932.0,129800.0,2011,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.6627473347080244
58,200.0,2017.0,9,105.0,2953.0,1.0,11820.0,46890.0,2850.794909243965,16585.0,83537.34763803857,27176.0,1359.0,41800.0,2017,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.997056659308313,0.3537001492855619
29,220.0,2019.0,3,92.0,1597.0,2.0,15980.0,31917.0,742.0,31200.0,82000.0,20072.0,20101.0,90800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9985572857071787,0.9775354826581446
8,84.0,2010.0,2,150.0,2497.0,6.0,14510.0,37502.0,2694.0,19594.0,177000.0,37893.0,37893.0,75800.0,2010,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5224788011306064
92,388.0,2010.0,6,155.0,1984.0,4.0,16310.0,40714.0,1552.0,26659.0,112889.50574036756,33242.0,33242.0,106800.0,2011,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.6547870511372009
29,350.0,2019.0,4,101.0,1496.0,1.0,16990.0,38602.0,682.0,34524.0,37983.0,27173.0,20043.0,95800.0,2019,5,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1.3557351693858204,0.8943578052950625
49,41.0,2017.0,3,88.0,1496.0,2.0,12070.0,42900.0,682.0,24477.0,99003.38272231127,15108.0,15108.0,48800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.0,0.5705594405594405
14,196.0,2017.0,8,81.0,1199.0,2.0,12520.0,38200.0,508.0,16751.0,146146.0,18278.0,5000.0,46800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.6556,0.43850785340314136
51,284.0,1999.0,2,135.0,1998.0,5.0,10320.0,39463.0,1815.0,22175.0,175500.0,51347.0,71886.0,58000.0,2000,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.7142837270122138,0.5619187593441959
88,757.0,2017.0,4,105.0,1798.0,4.0,17290.0,38801.0,976.0,27970.0,86148.0,19955.0,19955.0,76800.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.0,0.7208577098528388
32,581.0,2017.0,6,155.0,1991.0,2.0,20450.0,55000.0,1202.0,46292.0,99000.0,38231.0,45524.0,84888.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8397987874527721,0.8416727272727272
29,340.0,2018.0,1,73.0,1317.0,1.0,13160.0,38001.0,578.0,19327.0,83699.0,17390.0,7390.0,53999.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.3531799729364007,0.5085918791610747
93,733.0,2017.0,1,140.0,1969.0,1.0,15450.0,42661.0,1176.0,33597.0,100898.0,26078.0,28510.0,68822.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9146965976850228,0.7875342818968144
8,763.0,2019.0,8,103.0,1499.0,1.0,17970.0,34000.0,684.0,48876.0,73000.0,35726.0,42017.0,112800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8502748887355118,1.437529411764706
8,31.0,2015.0,6,180.0,1997.0,2.0,24830.0,59889.0,1210.0,38528.0,120000.0,45011.0,55016.0,61800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.8181438127090301,0.6433234817746164
51,624.0,2019.0,2,200.0,2996.0,1.0,34320.0,39401.0,2382.0,116557.0,70057.42274914958,92820.0,139076.0,236800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6674048721562311,2.9582244105479556
4,137.0,2011.0,7,132.0,1984.0,6.0,15870.0,45586.0,1552.0,29874.0,133170.46148203535,48190.0,48190.0,104000.0,2012,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6553327776071601
44,311.0,2019.0,2,152.0,2487.0,2.0,23250.0,48010.0,1784.0,57302.0,101000.0,39999.0,47999.0,138800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8333298610387716,1.1935430118725265
88,742.0,2020.0,4,145.0,2493.0,2.0,28760.0,95856.0,1792.0,76685.0,44360.73610634034,38675.0,46145.0,238800.0,2022,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8381189728031206,0.8000020864630278
88,406.0,2015.0,8,111.0,1986.0,1.0,16550.0,47000.0,1196.0,22943.0,119822.0,29165.0,27831.0,40800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0479321619776507,0.48814893617021277
51,190.0,2020.0,2,95.0,1497.0,2.0,19470.0,32699.0,684.0,49530.0,57000.0,34175.0,39845.0,136888.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8576985820052704,1.5147252209547692
53,235.0,2017.0,6,141.0,1998.0,2.0,22780.0,54501.0,1210.0,33745.0,65000.0,30651.0,29912.0,81000.0,2017,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1.0247058036908265,0.6191629511385113
29,692.0,2008.0,4,103.0,1799.0,2.0,11480.0,37941.0,1467.0,19812.0,154000.0,26813.0,26813.0,59988.0,2009,15,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.5221791729263857
29,746.0,2016.0,8,96.0,1496.0,3.0,15400.0,47020.0,682.0,18518.0,120000.0,22511.0,13516.0,40888.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.6655075466114235,0.39383241173968525
8,485.0,2020.0,6,302.0,2979.0,1.0,34120.0,118001.0,2362.0,159034.0,650.0,50701.0,68332.0,345800.0,2023,1,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0.741980331323538,1.3477343412343963
29,340.0,2019.0,1,73.0,1317.0,1.0,13160.0,71556.0,578.0,59877.0,30144.0,15689.0,5000.0,105800.0,2022,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.1378,0.8367851752473587
88,536.0,2019.0,4,100.0,1797.0,2.0,23160.0,39889.0,974.0,40106.0,65488.0,33708.0,29192.0,128800.0,2019,5,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1.1546999177856947,1.0054400962671413
8,106.0,2016.0,2,190.0,1998.0,2.0,27810.0,58201.0,1210.0,71965.0,137000.0,70260.0,98468.0,110800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7135312995084697,1.2364907819453275
88,406.0,2018.0,8,170.0,1998.0,1.0,18620.0,39401.0,1210.0,42834.0,78643.0,30806.0,35129.0,103800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.8769392809359788,1.087129768279993
8,486.0,2010.0,6,309.0,3999.0,6.0,21540.0,53932.0,5132.0,38004.0,103000.0,84556.0,84556.0,151800.0,2011,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.7046651338722836
53,235.0,2016.0,6,141.0,1998.0,3.0,22540.0,49700.0,1210.0,29518.0,107091.68179914691,31708.0,36392.0,61800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8712903934930754,0.5939235412474849
12,550.0,2017.0,4,103.0,1362.0,1.0,13400.0,52751.0,604.0,27088.0,87000.0,15704.0,15704.0,50800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.513506852950655
51,191.0,2012.0,2,115.0,1595.0,3.0,12040.0,56670.0,888.0,43706.0,92137.390890877,30160.0,25160.0,92888.0,2013,11,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1.1987281399046106,0.7712369860596435
88,536.0,2018.0,4,100.0,1797.0,3.0,24730.0,32551.0,974.0,31662.0,90138.96228391866,31497.0,26096.0,114800.0,2018,6,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.2069665849172286,0.972689011090289
49,14.0,2021.0,8,121.0,1998.0,1.0,16830.0,77700.0,1210.0,74230.0,36000.0,21588.0,22224.0,135800.0,2022,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9713822894168467,0.9553410553410553
29,746.0,2016.0,8,96.0,1496.0,2.0,16270.0,49430.0,682.0,20341.0,87253.58192527342,21160.0,11624.0,49800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.8203716448726772,0.41151122799919077
58,200.0,2015.0,9,105.0,2953.0,1.0,15180.0,50002.0,2823.3493247196584,5206.0,90043.96954484459,25089.0,1255.0,15800.0,2015,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.991235059760957,0.10411583536658534
62,79.0,2023.0,8,96.0,1199.0,1.0,16700.0,97000.0,508.0,106882.0,10000.0,33602.0,39043.0,168800.0,2023,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.8606408319032861,1.101876288659794
8,97.0,2008.0,6,200.0,2996.0,3.0,13730.0,34991.0,3573.0,13968.0,127136.14705996687,91730.0,91730.0,54800.0,2008,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.39918836272184277
88,572.0,2015.0,4,125.0,2362.0,1.0,20390.0,61103.0,1638.0,33099.0,135800.0,37090.0,43926.0,51800.0,2015,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8443746300596457,0.5416918972881856
58,584.0,2016.0,8,106.0,1997.0,2.0,12680.0,56206.0,1210.0,25481.0,86900.0,19653.0,19653.0,40700.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.4533501761377789
51,191.0,2011.0,2,115.0,1597.0,2.0,12780.0,45272.0,965.0,31889.0,89000.0,31019.0,31019.0,90000.0,2011,13,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.0,0.704386817458915
54,204.0,2015.0,9,92.0,2998.0,2.0,13980.0,46001.0,2974.5718661176634,7171.0,102833.81873310015,25418.0,1271.0,21800.0,2016,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.998426435877263,0.15588791548009825
8,70.0,2022.0,2,180.0,1998.0,1.0,26050.0,134889.0,1210.0,167911.0,11700.0,63866.0,95665.0,282800.0,2023,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.667600480844614,1.2448086945562649
8,763.0,2018.0,8,103.0,1499.0,2.0,18970.0,30959.0,684.0,41636.0,48000.0,34049.0,39669.0,104800.0,2018,6,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.858327661398069,1.3448754804741756
51,191.0,2012.0,2,115.0,1595.0,2.0,12560.0,85845.0,888.0,68676.0,125000.0,35059.0,30059.0,108800.0,2013,11,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.1663395322532353,0.8
88,791.0,2021.0,8,82.0,1490.0,1.0,15610.0,45001.0,680.0,43944.0,49000.0,27868.0,16016.0,118800.0,2021,3,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1.74000999000999,0.9765116330748206
51,284.0,2016.0,2,135.0,1991.0,2.0,25620.0,55501.0,1202.0,55605.0,57000.0,54933.0,70880.0,95800.0,2016,8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.7750141083521445,1.001873840110989
29,441.0,2018.0,1,73.0,1318.0,2.0,13100.0,16798.0,78.0,11730.0,50800.0,15594.0,5594.0,63777.0,2019,5,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,2.787629603146228,0.6982974163590904
88,238.0,2020.0,3,96.0,1598.0,1.0,14960.0,33520.0,742.0,36493.0,60000.0,21787.0,22502.0,98800.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.9682250466625189,1.0886933174224345
65,209.0,2011.0,8,220.0,3598.0,3.0,18760.0,47316.0,4319.0,32538.0,169407.0,78628.0,78628.0,128998.0,2011,13,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.6876743596246513
49,14.0,2018.0,8,115.0,1998.0,2.0,13910.0,36000.0,1210.0,36392.0,34887.0,21427.0,21998.0,87888.0,2019,5,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.9740430948268024,1.010888888888889
36,776.0,2016.0,2,132.0,1999.0,3.0,15580.0,53001.0,1812.0,35748.0,142017.0,36762.0,33467.0,62800.0,2017,7,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1.098455194669376,0.674477840040754
29,220.0,2018.0,3,92.0,1597.0,1.0,14530.0,41400.0,742.0,27906.0,106000.0,19724.0,19724.0,62800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,0.6740579710144927
8,89.0,2011.0,2,225.0,2979.0,6.0,13340.0,38216.0,3071.0,23725.0,149900.424713034,60785.0,60785.0,82800.0,2011,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6208132719279883
29,141.0,2007.0,6,162.0,1998.0,2.0,23290.0,52077.0,1815.0,13825.0,264000.0,32182.0,35401.0,61888.0,2007,17,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.9090703652439197,0.2654722814294218
59,432.0,2019.0,2,100.0,1598.0,1.0,13950.0,32200.0,1182.0,35083.0,99000.0,26075.0,28505.0,79800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9147517979301877,1.0895341614906833
51,157.0,2018.0,2,145.0,1497.0,2.0,22160.0,39400.0,684.0,57112.0,60000.0,42178.0,51050.0,141800.0,2019,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8262095984329089,1.4495431472081217
92,388.0,2010.0,1,90.0,1390.0,2.0,18400.0,16570.0,868.0,4286.0,114850.93520269147,22211.0,22211.0,23800.0,2011,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.2586602293301147
8,484.0,2017.0,1,250.0,2998.0,2.0,34230.0,55000.0,2384.0,41471.0,40000.0,36482.0,43075.0,118800.0,2017,7,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0.8469413813116657,0.7540181818181818
8,420.0,2023.0,2,210.0,2487.1354015307525,1.0,25740.0,125011.0,2147.0,129004.0,2000.0,58768.0,38660.0,262800.0,2023,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1.520124159337817,1.0319411891753525
51,496.0,2022.0,8,426.0,3982.0,1.0,81000.0,98389.0,3922.0,391918.0,11500.0,216196.0,415632.0,868000.0,2022,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0.5201620664433922,3.9833517974570327
43,595.0,2017.0,8,177.0,1999.0,2.0,22610.0,50110.0,1212.0,61994.0,102400.0,59076.0,78337.0,106800.0,2017,7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7541264025939212,1.237158251845939
8,769.0,2018.0,8,135.0,1998.0,2.0,26120.0,32302.0,1210.0,52956.0,110000.0,45356.0,55499.0,141800.0,2018,6,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8172399502693742,1.6394031329329453
14,276.0,2023.0,10,92.0,2681.5044678807944,1.0,10410.0,27729.0,2667.6760948524707,22183.0,64287.29983590694,39804.0,1991.0,103800.0,2024,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,19.991963837267704,0.7999927873345595
4,577.0,2020.0,8,110.0,1395.0,2.0,20290.0,40990.0,624.0,49399.0,43500.0,27883.0,31037.0,144800.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8983793536746464,1.205147596974872
54,464.0,2008.0,3,79.0,1584.0,6.0,14920.0,38192.0,1101.0,14283.0,149819.3941473298,11444.0,11444.0,55800.0,2008,16,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0.37397884373690826
8,763.0,2022.0,8,100.0,1499.0,1.0,18980.0,112001.0,684.0,124727.0,38715.0,37122.0,43971.0,177500.0,2022,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8442382479361398,1.1136239855001295
29,340.0,2021.0,1,72.0,1317.0,1.0,12600.0,78899.0,578.0,66869.0,19000.0,16277.0,5000.0,103800.0,2022,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,3.2554,0.8475265846208444
53,547.0,2021.0,1,75.0,1499.0,1.0,17270.0,73801.0,684.0,70970.0,36850.0,27867.0,16014.0,146000.0,2022,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.7401648557512177,0.961640086177694
29,220.0,2017.0,3,127.0,1498.0,4.0,19220.0,53300.0,684.0,30157.0,90000.0,27298.0,25218.0,66800.0,2017,7,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0824807677056072,0.565797373358349
88,408.0,2020.0,10,0.0,2982.0,1.0,12560.0,26644.0,2961.0736892781833,16286.0,79846.50767769394,29352.0,1468.0,76800.0,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.994550408719345,0.6112445578741931
51,289.0,2015.0,2,155.0,1991.0,2.0,20070.0,49602.0,1202.0,46497.0,99500.0,53339.0,68011.0,70800.0,2016,8,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.7842701915866551,0.9374017176726744
58,542.0,2015.0,10,105.0,1461.0,4.0,12540.0,35044.0,952.8338241824206,5252.0,120610.06774922847,19981.0,1000.0,18800.0,2015,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.981,0.14986873644561124
51,663.0,2011.0,6,135.0,1796.0,6.0,13130.0,60586.0,1266.0,44717.0,115000.0,54305.0,54305.0,96888.0,2012,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1.0,0.7380748027597135
58,537.0,2019.0,1,58.0,1198.0,1.0,12320.0,31759.0,508.0,20065.0,50500.0,13467.0,5000.0,65800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.6934,0.631789414024371
87,511.0,2023.0,2,208.0,2445.9554186588607,1.0,19320.0,120889.0,2135.0,128519.0,23000.0,53095.0,27881.0,185889.0,2023,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1.904343459703741,1.0631157508127291
51,176.0,2015.0,1,90.0,1595.0,3.0,15700.0,64700.0,740.0,14872.0,118000.0,25163.0,17229.0,23800.0,2015,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4605026408961634,0.22986089644513139
88,156.0,2010.0,3,80.0,1598.0,4.0,10540.0,32875.0,1039.0,19590.0,125460.99603389391,16716.0,16716.0,62800.0,2010,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.595893536121673
51,284.0,2021.0,2,145.0,1991.0,1.0,25180.0,68310.0,1202.0,101697.0,9700.0,53595.0,68471.0,219800.0,2021,3,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.7827401381606811,1.4887571365832235
54,464.0,2015.0,3,86.0,1590.0,3.0,13320.0,57301.0,738.0,13810.0,110000.0,11951.0,11951.0,22800.0,2015,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,0.24100801033140784
88,156.0,2015.0,3,90.0,1598.0,2.0,14640.0,66590.0,742.0,12952.0,99000.0,17804.0,12804.0,20800.0,2015,9,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.3905029678225556,0.19450367923111578
29,746.0,2017.0,8,112.0,1496.0,2.0,17210.0,53001.0,682.0,18799.0,68021.0,26059.0,5000.0,53800.0,2017,7,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,5.2118,0.35469142091658645
8,769.0,2021.0,8,135.0,1998.0,2.0,28870.0,51900.0,1210.0,79806.0,50000.0,49273.0,60983.0,220000.0,2021,3,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.807979272912123,1.5376878612716762
51,191.0,2022.0,2,140.0,1496.0,1.0,22360.0,113299.0,682.0,125302.0,59000.0,38726.0,46217.0,208800.0,2022,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8379167838674081,1.1059409173955639
92,699.0,2022.0,8,85.0,999.0,1.0,14070.0,97000.0,392.0,94377.0,19000.0,22409.0,8373.0,132000.0,2023,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.6763406186552015,0.9729587628865979
29,746.0,2015.0,8,96.0,1496.0,1.0,17230.0,55889.0,682.0,11247.0,75000.0,17670.0,7670.0,25500.0,2015,9,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2.303780964797914,0.20123816851258744
51,222.0,2019.0,2,120.0,1332.0,1.0,21800.0,38602.0,586.0,51047.0,78000.0,35062.0,41087.0,134800.0,2019,5,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.8533599435344513,1.3223926221439304
58,542.0,2018.0,10,105.0,1461.0,2.0,10270.0,28501.0,831.2047262388808,12158.0,100000.0,21101.0,1056.0,43800.0,2018,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19.982007575757574,0.42658152345531736
32,578.0,2017.0,8,80.0,1461.0,3.0,13690.0,36810.0,1048.0,29307.0,108121.8577548031,30434.0,24608.0,61800.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2367522756827047,0.7961695191524042
68,393.0,2019.0,4,81.0,1461.0,2.0,13430.0,27000.0,1048.0,27221.0,86000.0,25368.0,17516.0,78800.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.4482758620689655,1.0081851851851853
39,215.0,2017.0,3,95.0,1591.0,2.0,15340.0,51106.0,738.0,24991.0,132000.0,16308.0,16308.0,53800.0,2017,7,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,0.48900324815090207
83,347.0,2018.0,8,110.0,1995.0,1.0,15650.0,36000.0,1208.0,24029.0,55920.0,13559.0,13559.0,70000.0,2018,6,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.0,0.6674722222222222
4,576.0,2019.0,8,85.0,999.0,1.0,15080.0,36534.0,392.0,41614.0,77042.7225375332,23869.0,25417.0,105800.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.9390958807097611,1.1390485575080747
88,152.0,2020.0,4,134.0,2493.0,1.0,28400.0,41510.0,1792.0,79418.0,68500.0,55673.0,72212.0,208888.0,2020,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7709660444247494,1.9132257287400627
29,220.0,2009.0,3,103.0,1799.0,3.0,12290.0,20357.0,1369.0,5466.0,129344.36335528854,25712.0,25712.0,16500.0,2010,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.2685071474185784
88,313.0,2008.0,4,125.0,2362.0,6.0,12950.0,31553.0,2457.0,13598.0,150000.0,31552.0,20615.0,55800.0,2008,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5305360174630123,0.43095743669381675
29,274.0,2016.0,4,129.0,2356.0,2.0,19370.0,51109.0,1630.0,35638.0,71355.0,33205.0,38487.0,66800.0,2017,7,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.862758853638891,0.6972940186659884
88,573.0,2018.0,4,100.0,1798.0,1.0,18180.0,43102.0,976.0,37389.0,57000.0,30006.0,24009.0,98800.0,2019,5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1.2497813320004998,0.8674539464526008
51,221.0,2020.0,7,96.0,1332.0,2.0,20230.0,37766.0,586.0,55160.0,50888.0,35908.0,42272.0,146800.0,2020,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.84945117335352,1.460573002171265
51,192.0,2011.0,2,135.0,1796.0,4.0,12480.0,47316.0,1364.0,32538.0,114688.49692476328,42402.0,42402.0,85800.0,2011,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.6876743596246513
92,559.0,2016.0,2,132.0,1798.0,2.0,15100.0,56206.0,976.0,30381.0,73055.0,29724.0,28614.0,49800.0,2016,8,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1.0387921996225624,0.5405294808383446
8,23.0,2016.0,4,85.0,1496.0,1.0,14790.0,53334.0,1082.0,24347.0,87373.2108233613,30775.0,25085.0,41800.0,2016,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.2268287821407216,0.4565005437432032
29,746.0,2022.0,8,87.0,1496.0,1.0,15700.0,87235.0,682.0,77290.0,43000.0,19062.0,5000.0,134888.0,2022,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.8124,0.8859975927093483
29,413.0,2019.0,8,96.0,1496.0,1.0,14910.0,23568.0,682.0,27180.0,65000.0,22254.0,23156.0,81000.0,2019,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9610468129210572,1.1532586558044806
92,680.0,2017.0,1,92.0,1395.0,2.0,13860.0,32699.0,624.0,29780.0,114200.0,22344.0,23282.0,68800.0,2018,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.9597113650030066,0.9107312150218662
